prosumer_id,prosumer_name,location,total_consumption,total_production,max_consumption,max_production,avg_total_consumption,avg_total_production,avg_max_consumption,avg_max_production
10034,HEDNO_oikiakoi_10034,Γλυφάδας,75134.0120000001,0.0,20.904,,6260.891333333335,0.0,6.627999999999999,0.0
10035,HEDNO_oikiakoi_10035,Κηφισιάς,97603.963999999,0.0,9.1,,8133.346999999998,0.0,5.962,0.0
10036,HEDNO_oikiakoi_10036,Χαλανδρίου,43877.68,0.0,3.47,,3656.3750000000027,0.0,2.5100000000000002,0.0
10037,HEDNO_oikiakoi_10037,Αγ.Δημητρίου,35856.82,0.0,4.27,,2987.8349999999978,0.0,2.8699999999999997,0.0
10038,HEDNO_oikiakoi_10038,Κηφισιάς,96269.0400000001,0.0,11.24,,8022.06,0.0,6.701666666666666,0.0
10039,HEDNO_oikiakoi_10039,Κηφισιάς,29367.17,0.0,7.48,,2447.09166666667,0.0,2.35,0.0
10040,HEDNO_oikiakoi_10040,Χαλανδρίου,9254.15999999994,0.0,2.068,,771.164333333334,0.0,1.6203333333333334,0.0
10041,HEDNO_oikiakoi_10041,Σπάρτης,268178.824000003,0.0,30.16,,22347.856,0.0,28.969,0.0
10042,HEDNO_oikiakoi_10042,Ναυπλίου,14114.419999999,0.0,6.168,,1176.1969999999951,0.0,3.677000000000001,0.0
10043,HEDNO_oikiakoi_10043,Αθηνών,65072.5159999999,0.0,8.1,,5422.451000000002,0.0,5.808333333333334,0.0
10044,HEDNO_oikiakoi_10044,Χίου,112002.64,0.0,13.5,,9333.154166666662,0.0,7.855833333333333,0.0
10045,HEDNO_oikiakoi_10045,Αθηνών,20058.3999999999,0.0,4.472,,1671.4963333333337,0.0,3.0546666666666664,0.0
10046,HEDNO_oikiakoi_10046,Αταλάντης,63257.2880000001,0.0,23.304,,5271.337999999999,0.0,8.605999999999998,0.0
10047,HEDNO_oikiakoi_10047,Γλυφάδας,88215.6159999997,0.0,10.076,,7351.244999999999,0.0,6.615,0.0
10048,HEDNO_oikiakoi_10048,Γλυφάδας,26175.1680000003,0.0,5.284,,2181.2166666666667,0.0,3.611999999999999,0.0
10049,HEDNO_oikiakoi_10049,Αγρινίου,16245.9999999993,0.0,11.084,,1353.8303333333345,0.0,3.320333333333333,0.0
10050,HEDNO_oikiakoi_10050,Χαλανδρίου,54442.616,0.0,10.008,,4536.794000000003,0.0,5.016333333333333,0.0
11001,HEDNO_photovoltaika_MV_11001,Μ.Τ Περ. Ελευσίνα,0.0,331185.559999998,,55.16,0.0,27598.796666666676,0.0,44.660000000000004
11002,HEDNO_photovoltaika_MV_11002,Μ.Τ Περ. Ελευσίνα,0.0,605412.399999997,,102.2,0.0,50451.03333333334,0.0,81.06666666666668
11003,HEDNO_photovoltaika_MV_11003,Μ.Τ Περ. Ελευσίνα,0.0,458948.000000003,,77.8,0.0,38245.66666666665,0.0,61.233333333333334
11004,HEDNO_photovoltaika_MV_11004,Μ.Τ Περ. Ελευσίνα,0.0,214570.2,,34.4,0.0,17880.85,0.0,30.53333333333334
11005,HEDNO_photovoltaika_MV_11005,Μ.Τ Περ. Ελευσίνα,0.0,1395195.0,,237.3,0.0,116266.25000000004,0.0,191.175
11006,HEDNO_photovoltaika_MV_11006,Μ.Τ Περ. Ελευσίνα,0.0,2768042.70000002,,452.94,0.0,230670.2249999999,0.0,383.06000000000006
11007,HEDNO_photovoltaika_MV_11007,Μ.Τ Περ. Ελευσίνα,0.0,985442.699999998,,213.9,0.0,82120.22500000002,0.0,170.925
11008,HEDNO_photovoltaika_MV_11008,Μ.Τ Περ. Ελευσίνα,0.0,308775.2,,52.4,0.0,25731.266666666666,0.0,42.166666666666664
11009,HEDNO_photovoltaika_MV_11009,Μ.Τ Περ. Ελευσίνα,0.0,792642.900000004,,123.0,0.0,66053.57500000003,0.0,114.24999999999999
11010,HEDNO_photovoltaika_MV_11010,Μ.Τ Περ. Ελευσίνα,0.0,448995.400000003,,70.2,0.0,37416.28333333335,0.0,60.61666666666667
11011,HEDNO_photovoltaika_MV_11011,Μ.Τ Περ. Ελευσίνα,0.0,788374.800000002,,127.5,0.0,65697.89999999998,0.0,102.675
11012,HEDNO_photovoltaika_MV_11012,Μ.Τ Περ. Ελευσίνα,0.0,247637.8,,33.0,0.0,20636.48333333334,0.0,30.983333333333334
11013,HEDNO_photovoltaika_MV_11013,Μ.Τ Περ. Ελευσίνα,0.0,409560.900000001,,68.2,0.0,34130.07499999999,0.0,55.391666666666666
11014,HEDNO_photovoltaika_MV_11014,Μ.Τ Περ. Ελευσίνα,0.0,532764.6,,101.4,0.0,44397.049999999996,0.0,85.42500000000001
11015,HEDNO_photovoltaika_MV_11015,Μ.Τ Περ. Ελευσίνα,0.0,703849.199999998,,111.6,0.0,58654.10000000005,0.0,91.8
11016,HEDNO_photovoltaika_MV_11016,Μ.Τ Περ. Ελευσίνα,0.0,725083.2,,120.8,0.0,60423.59999999997,0.0,98.11666666666667
11017,HEDNO_photovoltaika_MV_11017,Μ.Τ Περ. Ελευσίνα,0.0,820885.179999956,,135.28,0.0,68407.0900000003,0.0,112.3
11018,HEDNO_photovoltaika_MV_11018,Μ.Τ Περ. Ελευσίνα,0.0,1410460.2,,239.1,0.0,117538.34999999998,0.0,187.85000000000002
11019,HEDNO_photovoltaika_MV_11019,Μ.Τ Περ. Ελευσίνα,0.0,639525.480000007,,101.55,0.0,53293.78999999995,0.0,85.865
11020,HEDNO_photovoltaika_MV_11020,Μ.Τ Περ. Ελευσίνα,0.0,752219.499999996,,125.74,0.0,62684.95833333333,0.0,106.68166666666667
11021,HEDNO_photovoltaika_MV_11021,Μ.Τ Περ. Ελευσίνα,0.0,1172603.10000001,,210.6,0.0,97716.925,0.0,162.35000000000002
11022,HEDNO_photovoltaika_MV_11022,Μ.Τ Περ. Ελευσίνα,0.0,397366.899999999,,61.2,0.0,33113.90833333333,0.0,54.233333333333334
11023,HEDNO_photovoltaika_MV_11023,Μ.Τ Περ. Ελευσίνα,0.0,798432.6,,121.8,0.0,66536.05,0.0,111.36666666666667
11024,HEDNO_photovoltaika_MV_11024,Μ.Τ Περ. Ελευσίνα,0.0,580096.199999996,,93.6,0.0,48341.349999999984,0.0,89.4
11025,HEDNO_photovoltaika_MV_11025,Μ.Τ Περ. Ελευσίνα,0.0,1205601.0,,193.2,0.0,100466.75000000001,0.0,162.49999999999997
11026,HEDNO_photovoltaika_MV_11026,Μ.Τ Περ. Ελευσίνα,0.0,1125495.3,,233.1,0.0,93791.275,0.0,183.29999999999998
11027,HEDNO_photovoltaika_MV_11027,Μ.Τ Περ. Ελευσίνα,0.0,927373.2,,137.6,0.0,77281.09999999996,0.0,121.94999999999999
11028,HEDNO_photovoltaika_MV_11028,Μ.Τ Περ. Ελευσίνα,0.0,1457768.10000001,,217.5,0.0,121480.67500000003,0.0,189.07499999999996
11029,HEDNO_photovoltaika_MV_11029,Μ.Τ Περ. Ελευσίνα,0.0,825951.999999996,,122.6,0.0,68829.33333333333,0.0,111.81666666666666
11030,HEDNO_photovoltaika_MV_11030,Μ.Τ Περ. Ελευσίνα,0.0,1036229.1,,187.8,0.0,86352.425,0.0,158.3
11031,HEDNO_photovoltaika_MV_11031,Μ.Τ Περ. Ελευσίνα,0.0,754814.000000004,,123.2,0.0,62901.16666666666,0.0,102.03333333333336
11032,HEDNO_photovoltaika_MV_11032,Μ.Τ Περ. Ελευσίνα,0.0,1313363.1,,215.1,0.0,109446.92500000002,0.0,175.47499999999997
11033,HEDNO_photovoltaika_MV_11033,Μ.Τ Περ. Ελευσίνα,0.0,733336.400000001,,124.0,0.0,61111.36666666664,0.0,107.23333333333335
11034,HEDNO_photovoltaika_MV_11034,Μ.Τ Περ. Ελευσίνα,0.0,765838.8,,117.9,0.0,63819.899999999994,0.0,110.475
11035,HEDNO_photovoltaika_MV_11035,Μ.Τ Περ. Ελευσίνα,0.0,1267815.30000001,,224.1,0.0,105651.27499999997,0.0,173.925
11036,HEDNO_photovoltaika_MV_11036,Μ.Τ Περ. Ελευσίνα,0.0,577764.299999999,,92.7,0.0,48147.025000000016,0.0,83.52499999999999
11037,HEDNO_photovoltaika_MV_11037,Μ.Τ Περ. Ελευσίνα,0.0,673534.0,,112.4,0.0,56127.8333333333,0.0,91.65
11038,HEDNO_photovoltaika_MV_11038,Μ.Τ Περ. Ελευσίνα,0.0,646479.000000003,,105.6,0.0,53873.25000000001,0.0,87.96666666666665
11039,HEDNO_photovoltaika_MV_11039,Μ.Τ Περ. Ελευσίνα,0.0,285837.0,,225.0,0.0,23819.749999999993,0.0,69.775
11040,HEDNO_photovoltaika_MV_11040,Μ.Τ Περ. Ελευσίνα,0.0,1297206.0,,207.75,0.0,108100.5,0.0,172.625
11041,HEDNO_photovoltaika_MV_11041,Μ.Τ Περ. Ελευσίνα,0.0,403261.000000002,,63.6,0.0,33605.08333333332,0.0,54.00000000000001
11042,HEDNO_photovoltaika_MV_11042,Μ.Τ Περ. Ελευσίνα,0.0,692345.199999996,,106.4,0.0,57695.43333333334,0.0,98.58333333333333
11043,HEDNO_photovoltaika_MV_11043,Μ.Τ Περ. Ελευσίνα,0.0,1380672.975,,211.725,0.0,115056.08124999999,0.0,182.025
11044,HEDNO_photovoltaika_MV_11044,Μ.Τ Περ. Ελευσίνα,0.0,395181.999999999,,66.4,0.0,32931.83333333334,0.0,56.44166666666667
11045,HEDNO_photovoltaika_MV_11045,Μ.Τ Περ. Ελευσίνα,0.0,1401793.50000001,,223.5,0.0,116816.125,0.0,184.82500000000002
11046,HEDNO_photovoltaika_MV_11046,Μ.Τ Περ. Ελευσίνα,0.0,629264.400000003,,108.0,0.0,52438.700000000004,0.0,84.08333333333333
11047,HEDNO_photovoltaika_MV_11047,Μ.Τ Περ. Ελευσίνα,0.0,838348.499999999,,126.0,0.0,69862.37499999999,0.0,117.25
11048,HEDNO_photovoltaika_MV_11048,Μ.Τ Περ. Ελευσίνα,0.0,748740.3,,113.4,0.0,62395.02500000004,0.0,102.14999999999999
11049,HEDNO_photovoltaika_MV_11049,Μ.Τ Περ. Ελευσίνα,0.0,788538.9,,207.6,0.0,65711.57500000001,0.0,149.875
11050,HEDNO_photovoltaika_MV_11050,Μ.Τ Περ. Ελευσίνα,0.0,278231.310000003,,45.54,0.0,23185.942499999954,0.0,37.895
