start:2016-07-30 end:2016-08-06, 29:272:104:168 30:152:0:152 36:109:0:109 37:109:0:109 35:109:0:109 47:66:0:66 32:62:62:0 46:58:0:58 26:33:0:33 41:31:0:31 44:20:0:20 34:6:0:6 45:1:0:1 49:0:0:0 28:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-29 end:2016-08-05, 29:272:104:168 30:153:0:153 36:109:0:109 37:109:0:109 35:109:0:109 47:67:0:67 32:63:63:0 46:57:0:57 26:35:0:35 41:31:0:31 44:21:0:21 34:10:0:10 45:1:0:1 49:0:0:0 28:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-28 end:2016-08-04, 29:272:104:168 30:152:0:152 36:109:0:109 37:109:0:109 35:109:0:109 47:66:0:66 32:64:64:0 46:56:0:56 26:32:0:32 41:29:0:29 44:23:0:23 34:10:0:10 45:1:0:1 49:0:0:0 28:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-27 end:2016-08-03, 29:274:105:169 30:153:0:153 36:110:0:110 37:110:0:110 35:110:0:110 47:64:0:64 32:64:64:0 46:55:0:55 26:32:0:32 44:23:0:23 41:22:0:22 34:12:0:12 45:1:0:1 49:0:0:0 28:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-26 end:2016-08-02, 29:274:105:169 30:151:0:151 36:110:0:110 37:110:0:110 35:110:0:110 47:65:0:65 32:64:64:0 46:53:0:53 26:35:0:35 44:25:0:25 34:12:0:12 41:10:0:10 45:1:0:1 49:0:0:0 28:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-25 end:2016-08-01, 29:274:105:169 30:152:0:152 36:125:0:125 37:125:0:125 35:125:0:125 47:75:0:75 32:72:72:0 46:57:0:57 26:31:0:31 44:26:0:26 34:12:0:12 41:11:0:11 45:1:0:1 49:0:0:0 28:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-24 end:2016-07-31, 29:274:105:169 30:153:0:153 36:149:0:149 37:149:0:149 35:149:0:149 32:87:87:0 47:82:0:82 46:67:0:67 26:33:0:33 44:29:0:29 34:12:0:12 41:11:0:11 45:3:0:3 49:0:0:0 28:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-23 end:2016-07-30, 29:274:105:169 36:169:0:169 37:169:0:169 35:169:0:169 30:155:0:155 32:101:101:0 47:91:0:91 46:69:0:69 26:35:0:35 44:32:0:32 41:11:0:11 34:8:0:8 45:3:0:3 49:0:0:0 28:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-22 end:2016-07-29, 29:274:105:169 36:169:0:169 37:169:0:169 35:169:0:169 30:159:0:159 32:101:101:0 47:88:0:88 46:68:0:68 26:33:0:33 44:30:0:30 41:26:0:26 45:4:0:4 34:2:0:2 49:0:0:0 28:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-21 end:2016-07-28, 29:274:105:169 36:169:0:169 37:169:0:169 35:169:0:169 30:158:0:158 32:102:102:0 47:90:0:90 46:68:0:68 41:38:0:38 26:32:0:32 44:29:0:29 45:6:0:6 34:2:0:2 49:0:0:0 28:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-20 end:2016-07-27, 29:274:105:169 36:169:0:169 37:169:0:169 35:169:0:169 30:159:0:159 32:103:103:0 47:92:0:92 46:67:0:67 41:40:0:40 26:31:0:31 44:27:0:27 45:7:0:7 49:0:0:0 28:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-19 end:2016-07-26, 29:274:105:169 36:169:0:169 37:169:0:169 35:169:0:169 30:162:0:162 32:103:103:0 47:91:0:91 46:67:0:67 41:37:0:37 26:32:0:32 44:24:0:24 45:8:0:8 49:0:0:0 28:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-18 end:2016-07-25, 29:256:100:156 36:156:0:156 37:156:0:156 35:156:0:156 30:151:0:151 32:100:100:0 47:84:0:84 46:59:0:59 41:36:0:36 26:34:0:34 44:21:0:21 45:9:0:9 49:0:0:0 28:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-17 end:2016-07-24, 29:217:85:132 36:132:0:132 37:132:0:132 35:132:0:132 30:127:0:127 32:85:85:0 47:77:0:77 46:49:0:49 41:36:0:36 26:32:0:32 44:18:0:18 45:7:0:7 49:0:0:0 28:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-16 end:2016-07-23, 29:178:70:108 36:108:0:108 37:108:0:108 35:108:0:108 30:103:0:103 32:71:71:0 47:63:0:63 46:39:0:39 41:36:0:36 26:30:0:30 44:14:0:14 45:6:0:6 49:0:0:0 28:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-15 end:2016-07-22, 29:171:67:104 36:104:0:104 37:104:0:104 35:104:0:104 30:97:0:97 32:67:67:0 47:62:0:62 46:39:0:39 26:32:0:32 41:22:0:22 28:20:0:20 44:10:0:10 45:6:0:6 48:1:0:1 49:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-14 end:2016-07-21, 29:171:67:104 36:104:0:104 37:104:0:104 35:104:0:104 30:98:0:98 32:67:67:0 47:61:0:61 46:39:0:39 26:37:0:37 28:32:0:32 41:12:0:12 44:7:0:7 45:4:0:4 48:1:0:1 49:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-13 end:2016-07-20, 29:171:67:104 36:104:0:104 37:104:0:104 35:104:0:104 30:95:0:95 32:67:67:0 47:60:0:60 46:39:0:39 26:38:0:38 28:32:0:32 41:16:0:16 44:9:0:9 45:3:0:3 48:1:0:1 49:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-12 end:2016-07-19, 29:171:67:104 36:104:0:104 37:104:0:104 35:104:0:104 30:93:0:93 32:67:67:0 47:55:0:55 46:39:0:39 26:38:0:38 28:32:0:32 41:19:0:19 44:13:0:13 45:2:0:2 48:1:0:1 49:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-11 end:2016-07-18, 29:188:72:116 36:116:0:116 37:116:0:116 35:116:0:116 30:102:0:102 32:71:71:0 47:57:0:57 46:46:0:46 28:45:0:45 26:41:0:41 41:21:0:21 44:16:0:16 48:1:0:1 45:1:0:1 49:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-10 end:2016-07-17, 29:227:87:140 36:140:0:140 37:140:0:140 35:140:0:140 30:124:0:124 32:86:86:0 28:69:0:69 47:69:0:69 46:55:0:55 26:43:0:43 44:22:0:22 41:21:0:21 48:1:0:1 45:1:0:1 49:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-09 end:2016-07-16, 29:266:102:164 36:164:0:164 37:164:0:164 35:164:0:164 30:144:0:144 32:101:101:0 28:93:0:93 47:81:0:81 46:61:0:61 26:48:0:48 44:24:0:24 41:21:0:21 48:1:0:1 45:1:0:1 49:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-08 end:2016-07-15, 29:274:105:169 36:169:0:169 37:169:0:169 35:169:0:169 30:148:0:148 32:105:105:0 28:94:0:94 47:71:0:71 46:57:0:57 26:48:0:48 44:25:0:25 41:21:0:21 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-07 end:2016-07-14, 29:274:105:169 36:169:0:169 37:169:0:169 35:169:0:169 30:150:0:150 32:105:105:0 28:104:0:104 47:73:0:73 46:56:0:56 26:46:0:46 41:31:0:31 44:28:0:28 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-06 end:2016-07-13, 29:274:105:169 36:169:0:169 37:169:0:169 35:169:0:169 30:152:0:152 28:127:0:127 32:105:105:0 47:74:0:74 46:56:0:56 41:46:0:46 26:44:0:44 44:27:0:27 45:2:0:2 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-05 end:2016-07-12, 29:275:106:169 36:169:0:169 37:169:0:169 35:169:0:169 30:154:0:154 28:151:0:151 32:105:105:0 47:76:0:76 41:56:0:56 46:54:0:54 26:41:0:41 44:24:0:24 45:2:0:2 48:1:0:1 49:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-04 end:2016-07-11, 29:276:107:169 36:169:0:169 37:169:0:169 35:169:0:169 28:163:0:163 30:156:0:156 32:104:104:0 47:66:0:66 41:54:0:54 46:49:0:49 26:47:0:47 44:19:0:19 45:2:0:2 48:1:0:1 49:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-03 end:2016-07-10, 29:277:108:169 36:169:0:169 37:169:0:169 35:169:0:169 28:163:0:163 30:153:0:153 32:104:104:0 47:69:0:69 41:54:0:54 46:49:0:49 26:49:0:49 44:15:0:15 45:2:0:2 48:1:0:1 49:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-02 end:2016-07-09, 29:278:109:169 36:169:0:169 37:169:0:169 35:169:0:169 28:163:0:163 30:154:0:154 32:104:104:0 47:72:0:72 41:55:0:55 46:51:0:51 26:48:0:48 44:13:0:13 45:2:0:2 48:1:0:1 49:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-07-01 end:2016-07-08, 29:279:110:169 36:169:0:169 37:169:0:169 35:169:0:169 28:167:0:167 30:155:0:155 32:103:103:0 47:85:0:85 46:57:0:57 41:55:0:55 26:44:0:44 44:13:0:13 45:2:0:2 48:1:0:1 49:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-30 end:2016-07-07, 29:280:111:169 36:169:0:169 37:169:0:169 35:169:0:169 28:157:0:157 30:154:0:154 32:103:103:0 47:84:0:84 46:57:0:57 26:48:0:48 41:44:0:44 44:9:0:9 45:2:0:2 48:1:0:1 49:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-29 end:2016-07-06, 29:279:112:167 36:169:0:169 37:169:0:169 35:169:0:169 30:153:0:153 28:134:0:134 32:103:103:0 47:83:0:83 46:57:0:57 26:51:0:51 41:21:0:21 44:7:0:7 48:1:0:1 45:1:0:1 49:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-28 end:2016-07-05, 29:257:106:151 36:155:0:155 37:155:0:155 35:155:0:155 30:141:0:141 28:110:0:110 32:98:98:0 47:78:0:78 26:51:0:51 46:50:0:50 41:6:0:6 44:5:0:5 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-27 end:2016-07-04, 29:236:96:140 36:144:0:144 37:144:0:144 35:144:0:144 30:130:0:130 32:88:88:0 28:86:0:86 47:84:0:84 46:55:0:55 26:45:0:45 41:7:0:7 44:5:0:5 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-26 end:2016-07-03, 29:236:96:140 36:144:0:144 37:144:0:144 35:144:0:144 30:131:0:131 32:88:88:0 47:80:0:80 28:62:0:62 26:56:0:56 46:55:0:55 41:8:0:8 44:5:0:5 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-25 end:2016-07-02, 29:236:96:140 36:144:0:144 37:144:0:144 35:144:0:144 30:131:0:131 32:88:88:0 47:79:0:79 26:68:0:68 28:58:0:58 46:55:0:55 41:7:0:7 44:5:0:5 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-24 end:2016-07-01, 29:223:83:140 36:144:0:144 37:144:0:144 35:144:0:144 30:133:0:133 32:89:89:0 47:77:0:77 26:76:0:76 28:58:0:58 46:55:0:55 41:8:0:8 44:5:0:5 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-23 end:2016-06-30, 29:195:67:128 36:132:0:132 37:132:0:132 35:132:0:132 30:123:0:123 32:86:86:0 26:73:0:73 47:72:0:72 28:56:0:56 46:46:0:46 41:10:0:10 44:5:0:5 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-22 end:2016-06-29, 29:174:51:123 36:126:0:126 37:126:0:126 35:126:0:126 30:119:0:119 32:80:80:0 28:74:0:74 47:70:0:70 26:66:0:66 46:45:0:45 41:27:0:27 44:4:0:4 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-21 end:2016-06-28, 29:180:41:139 37:139:0:139 35:139:0:139 36:138:0:138 30:127:0:127 28:98:0:98 32:85:85:0 47:77:0:77 26:62:0:62 46:52:0:52 41:51:0:51 44:5:0:5 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-20 end:2016-06-27, 29:186:35:151 37:151:0:151 35:151:0:151 36:150:0:150 30:137:0:137 28:121:0:121 32:96:96:0 47:87:0:87 41:73:0:73 26:56:0:56 46:54:0:54 44:6:0:6 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-19 end:2016-06-26, 29:171:21:150 37:151:0:151 35:151:0:151 36:150:0:150 28:145:0:145 30:139:0:139 41:96:0:96 32:96:96:0 47:87:0:87 46:55:0:55 26:43:0:43 44:6:0:6 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-18 end:2016-06-25, 29:171:21:150 37:151:0:151 35:151:0:151 36:150:0:150 28:149:0:149 30:139:0:139 41:120:0:120 32:96:96:0 47:86:0:86 46:55:0:55 26:30:0:30 44:5:0:5 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-17 end:2016-06-24, 29:184:34:150 37:151:0:151 35:151:0:151 36:150:0:150 28:148:0:148 41:142:0:142 30:138:0:138 32:105:105:0 47:87:0:87 46:55:0:55 26:27:0:27 44:5:0:5 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-16 end:2016-06-23, 29:211:50:161 37:162:0:162 35:162:0:162 36:160:0:160 28:159:0:159 41:149:0:149 30:149:0:149 32:117:117:0 47:90:0:90 46:63:0:63 26:27:0:27 44:5:0:5 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-15 end:2016-06-22, 29:234:66:168 37:169:0:169 35:169:0:169 36:167:0:167 28:166:0:166 30:153:0:153 41:143:0:143 32:131:131:0 47:89:0:89 46:64:0:64 26:26:0:26 44:6:0:6 45:2:0:2 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-14 end:2016-06-21, 29:250:82:168 37:169:0:169 35:169:0:169 36:168:0:168 28:166:0:166 30:156:0:156 32:139:139:0 41:133:0:133 47:82:0:82 46:64:0:64 26:34:0:34 44:5:0:5 45:2:0:2 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-13 end:2016-06-20, 29:265:98:167 37:169:0:169 35:169:0:169 36:168:0:168 30:157:0:157 28:154:0:154 32:147:147:0 41:112:0:112 47:71:0:71 46:64:0:64 26:44:0:44 44:5:0:5 45:2:0:2 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-12 end:2016-06-19, 29:280:112:168 37:169:0:169 35:169:0:169 36:168:0:168 30:157:0:157 32:156:156:0 28:141:0:141 41:88:0:88 47:65:0:65 46:63:0:63 26:51:0:51 44:4:0:4 45:2:0:2 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-11 end:2016-06-18, 29:281:113:168 37:169:0:169 35:169:0:169 36:168:0:168 32:165:165:0 30:157:0:157 28:141:0:141 41:74:0:74 46:63:0:63 26:63:0:63 47:55:0:55 44:5:0:5 45:2:0:2 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 31:0:0:0 27:0:0:0
start:2016-06-10 end:2016-06-17, 29:280:113:167 37:169:0:169 35:169:0:169 36:168:0:168 32:165:165:0 30:155:0:155 28:142:0:142 41:74:0:74 26:68:0:68 46:63:0:63 47:46:0:46 44:6:0:6 45:2:0:2 31:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 27:0:0:0
start:2016-06-09 end:2016-06-16, 29:266:107:159 36:160:0:160 37:158:0:158 35:158:0:158 32:151:151:0 30:147:0:147 28:132:0:132 41:74:0:74 26:65:0:65 46:58:0:58 47:37:0:37 31:16:0:16 44:5:0:5 45:2:0:2 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 27:0:0:0
start:2016-06-08 end:2016-06-15, 29:266:107:159 36:136:0:136 37:134:0:134 35:134:0:134 30:133:0:133 32:129:129:0 28:116:0:116 26:67:0:67 41:64:0:64 46:50:0:50 47:28:0:28 31:24:0:24 44:4:0:4 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 27:0:0:0
start:2016-06-07 end:2016-06-14, 29:266:107:159 36:132:0:132 37:130:0:130 35:130:0:130 30:129:0:129 28:111:0:111 32:106:106:0 26:65:0:65 41:53:0:53 46:50:0:50 31:43:0:43 47:27:0:27 44:4:0:4 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 27:0:0:0
start:2016-06-06 end:2016-06-13, 29:267:107:160 36:130:0:130 37:128:0:128 35:128:0:128 30:128:0:128 28:108:0:108 32:83:83:0 26:71:0:71 31:65:0:65 41:52:0:52 46:48:0:48 47:28:0:28 27:5:5:0 44:4:0:4 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0
start:2016-06-05 end:2016-06-12, 29:267:107:160 30:107:0:107 36:106:0:106 37:104:0:104 35:104:0:104 28:98:0:98 31:65:0:65 26:62:0:62 32:59:59:0 41:52:0:52 46:39:0:39 47:24:0:24 27:5:5:0 44:4:0:4 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0
start:2016-06-04 end:2016-06-11, 29:267:107:160 30:86:0:86 36:82:0:82 37:80:0:80 35:80:0:80 28:75:0:75 31:65:0:65 26:49:0:49 41:43:0:43 32:35:35:0 46:30:0:30 47:20:0:20 27:5:5:0 44:3:0:3 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0
start:2016-06-03 end:2016-06-10, 29:267:106:161 31:84:0:84 30:64:0:64 36:61:0:61 37:59:0:59 35:58:0:58 28:55:0:55 26:42:0:42 46:23:0:23 41:19:0:19 47:17:0:17 32:12:12:0 27:11:11:0 44:1:0:1 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0
start:2016-06-02 end:2016-06-09, 29:281:112:169 31:92:0:92 28:56:0:56 30:52:0:52 36:47:0:47 37:47:0:47 35:46:0:46 26:44:0:44 46:20:0:20 27:18:18:0 47:13:0:13 41:6:0:6 44:1:0:1 45:1:0:1 32:1:1:0 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0
start:2016-06-01 end:2016-06-08, 29:281:112:169 31:92:0:92 28:72:0:72 36:68:0:68 37:68:0:68 35:67:0:67 30:67:0:67 26:49:0:49 47:28:0:28 27:27:27:0 46:25:0:25 41:8:0:8 44:1:0:1 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 32:0:0:0
start:2016-05-31 end:2016-06-07, 29:267:105:162 28:78:0:78 31:74:0:74 36:73:0:73 37:73:0:73 30:73:0:73 35:72:0:72 26:50:0:50 47:38:0:38 27:30:30:0 46:26:0:26 41:7:0:7 44:3:0:3 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 32:0:0:0
start:2016-05-30 end:2016-06-06, 29:266:104:162 28:92:0:92 36:74:0:74 37:74:0:74 35:73:0:73 30:71:0:71 31:51:0:51 47:46:0:46 26:41:0:41 46:27:0:27 27:26:26:0 41:17:0:17 44:3:0:3 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 32:0:0:0
start:2016-05-29 end:2016-06-05, 29:266:104:162 28:116:0:116 36:98:0:98 37:98:0:98 35:97:0:97 30:95:0:95 47:58:0:58 31:51:0:51 41:41:0:41 26:41:0:41 46:36:0:36 27:26:26:0 44:4:0:4 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 32:0:0:0
start:2016-05-28 end:2016-06-04, 29:265:104:161 28:139:0:139 36:122:0:122 37:122:0:122 35:121:0:121 30:118:0:118 47:71:0:71 41:65:0:65 31:51:0:51 46:46:0:46 26:41:0:41 27:26:26:0 44:4:0:4 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 32:0:0:0
start:2016-05-27 end:2016-06-03, 29:225:88:137 28:141:0:141 36:125:0:125 37:125:0:125 35:125:0:125 30:124:0:124 47:73:0:73 41:71:0:71 46:45:0:45 31:33:0:33 26:32:0:32 27:20:20:0 44:5:0:5 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 32:0:0:0
start:2016-05-26 end:2016-06-02, 29:211:81:130 28:143:0:143 36:141:0:141 37:141:0:141 35:141:0:141 30:138:0:138 47:81:0:81 41:78:0:78 46:52:0:52 26:31:0:31 31:25:0:25 27:13:13:0 44:6:0:6 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 32:0:0:0
start:2016-05-25 end:2016-06-01, 29:210:80:130 36:144:0:144 37:144:0:144 35:144:0:144 28:143:0:143 30:137:0:137 47:81:0:81 41:78:0:78 46:56:0:56 31:40:0:40 26:32:0:32 44:7:0:7 27:4:4:0 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 32:0:0:0
start:2016-05-24 end:2016-05-31, 29:224:87:137 36:144:0:144 37:144:0:144 35:144:0:144 30:133:0:133 28:131:0:131 47:81:0:81 41:79:0:79 31:63:0:63 46:57:0:57 26:37:0:37 44:7:0:7 45:1:0:1 27:1:1:0 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 32:0:0:0
