id,date,dayhour,purchased_volumes,sold_volumes,min_purchasing_price,average_purchasing_price,max_selling_price,average_selling_price,region_id,created_at,updated_at
5540,2014-04-26,22,0.0,224.0,0.0,0.0,141.5,139.052678571,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5541,2014-04-26,23,0.0,224.0,0.0,0.0,141.5,139.052678571,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5542,2014-04-26,24,0.0,224.0,0.0,0.0,141.5,139.052678571,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5543,2014-04-26,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5544,2014-04-26,2,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5545,2014-04-26,3,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5546,2014-04-26,4,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5547,2014-04-26,5,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5548,2014-04-26,6,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5549,2014-04-26,7,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5550,2014-04-26,8,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5551,2014-04-26,9,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5552,2014-04-26,10,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5553,2014-04-26,11,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5554,2014-04-26,12,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5555,2014-04-26,13,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5556,2014-04-26,14,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5557,2014-04-26,15,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5558,2014-04-26,16,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5559,2014-04-26,17,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5560,2014-04-26,18,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5561,2014-04-26,19,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5562,2014-04-26,20,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5563,2014-04-26,21,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5564,2014-04-26,22,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5565,2014-04-26,23,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5566,2014-04-26,24,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5567,2014-04-27,1,0.0,204.0,0.0,0.0,141.5,141.5,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5568,2014-04-27,2,0.0,204.0,0.0,0.0,141.5,141.5,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5569,2014-04-27,3,0.0,324.561,0.0,0.0,141.5,120.512584691,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5570,2014-04-27,4,0.0,408.0,0.0,0.0,141.5,113.25,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5571,2014-04-27,5,0.0,408.0,0.0,0.0,141.5,113.25,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5572,2014-04-27,6,0.0,408.0,0.0,0.0,141.5,113.25,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5573,2014-04-27,7,0.0,408.0,0.0,0.0,141.5,113.25,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5574,2014-04-27,8,0.0,409.0,0.0,0.0,141.5,113.25205379,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5575,2014-04-27,9,0.0,408.0,0.0,0.0,141.5,113.25,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5576,2014-04-27,10,0.0,428.0,0.0,0.0,141.5,113.289252336,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5577,2014-04-27,11,0.0,428.0,0.0,0.0,141.5,113.289252336,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5578,2014-04-27,12,0.0,428.0,0.0,0.0,141.5,113.289252336,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5579,2014-04-27,13,0.0,469.0,0.0,0.0,141.5,109.713837953,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5580,2014-04-27,14,0.0,449.0,0.0,0.0,141.5,111.37636971,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5581,2014-04-27,15,0.0,419.0,0.0,0.0,141.5,112.177303103,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5582,2014-04-27,16,0.0,529.0,0.0,0.0,141.5,103.903950851,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5583,2014-04-27,17,0.0,529.0,0.0,0.0,141.5,103.903950851,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5584,2014-04-27,18,0.0,549.0,0.0,0.0,141.5,104.275027322,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5585,2014-04-27,19,0.0,529.0,0.0,0.0,141.5,103.903950851,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5586,2014-04-27,20,0.0,510.0,0.0,0.0,141.5,104.608215686,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5587,2014-04-27,21,0.0,325.0,0.0,0.0,141.5,115.769815385,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5588,2014-04-27,22,0.0,325.0,0.0,0.0,141.5,115.769815385,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5589,2014-04-27,23,0.0,325.0,0.0,0.0,141.5,115.769815385,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5590,2014-04-27,24,0.0,345.0,0.0,0.0,141.5,115.672434783,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5591,2014-04-27,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5592,2014-04-27,2,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5593,2014-04-27,3,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5594,2014-04-27,4,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5595,2014-04-27,5,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5596,2014-04-27,6,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5597,2014-04-27,7,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5598,2014-04-27,8,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5599,2014-04-27,9,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5600,2014-04-27,10,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5601,2014-04-27,11,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5602,2014-04-27,12,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5603,2014-04-27,13,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5604,2014-04-27,14,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5605,2014-04-27,15,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5606,2014-04-27,16,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5607,2014-04-27,17,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5608,2014-04-27,18,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5609,2014-04-27,19,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5610,2014-04-27,20,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5611,2014-04-27,21,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5612,2014-04-27,22,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5613,2014-04-27,23,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5614,2014-04-27,24,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5615,2014-04-28,1,0.0,345.0,0.0,0.0,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5616,2014-04-28,2,0.0,345.0,0.0,0.0,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5617,2014-04-28,3,0.0,325.0,0.0,0.0,141.5,115.713969231,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5618,2014-04-28,4,0.0,325.0,0.0,0.0,141.5,115.713969231,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5619,2014-04-28,5,0.0,325.0,0.0,0.0,141.5,115.713969231,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5620,2014-04-28,6,0.0,345.0,0.0,0.0,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5621,2014-04-28,7,0.0,345.0,0.0,0.0,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5622,2014-04-28,8,0.0,345.0,0.0,0.0,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5623,2014-04-28,9,0.0,345.0,0.0,0.0,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5624,2014-04-28,10,0.0,345.0,0.0,0.0,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5625,2014-04-28,11,0.0,345.0,0.0,0.0,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5626,2014-04-28,12,0.0,328.154,0.0,0.0,141.5,115.682790336,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5627,2014-04-28,13,234.0,345.0,0.0,9.99286324786,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5628,2014-04-28,14,234.0,341.299,0.0,10.1082307692,141.5,115.559050949,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5629,2014-04-28,15,234.0,345.0,0.0,9.99286324786,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5630,2014-04-28,16,160.0,345.0,0.0,15.1604375,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5631,2014-04-28,17,160.0,345.0,0.0,16.644225,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5632,2014-04-28,18,0.0,325.0,0.0,0.0,141.5,115.713969231,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5633,2014-04-28,19,0.0,325.0,0.0,0.0,141.5,115.713969231,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5634,2014-04-28,20,0.0,325.0,0.0,0.0,141.5,115.713969231,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5635,2014-04-28,21,0.0,224.0,0.0,0.0,141.5,138.908035714,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5636,2014-04-28,22,0.0,345.0,0.0,0.0,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5637,2014-04-28,23,0.0,325.0,0.0,0.0,141.5,115.713969231,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5638,2014-04-28,24,0.0,345.0,0.0,0.0,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5639,2014-04-28,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5640,2014-04-28,2,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5641,2014-04-28,3,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5642,2014-04-28,4,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5643,2014-04-28,5,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5644,2014-04-28,6,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5645,2014-04-28,7,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5646,2014-04-28,8,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5647,2014-04-28,9,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5648,2014-04-28,10,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5649,2014-04-28,11,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5650,2014-04-28,12,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5651,2014-04-28,13,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5652,2014-04-28,14,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5653,2014-04-28,15,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5654,2014-04-28,16,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5655,2014-04-28,17,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5656,2014-04-28,18,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5657,2014-04-28,19,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5658,2014-04-28,20,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5659,2014-04-28,21,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5660,2014-04-28,22,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5661,2014-04-28,23,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5662,2014-04-28,24,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5663,2014-04-29,1,0.0,345.0,0.0,0.0,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5664,2014-04-29,2,0.0,341.79,0.0,0.0,141.5,115.554613359,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5665,2014-04-29,3,0.0,325.0,0.0,0.0,141.5,115.713969231,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5666,2014-04-29,4,0.0,325.0,0.0,0.0,141.5,115.713969231,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5667,2014-04-29,5,0.0,325.0,0.0,0.0,141.5,115.713969231,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5668,2014-04-29,6,0.0,345.0,0.0,0.0,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5669,2014-04-29,7,0.0,345.0,0.0,0.0,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5670,2014-04-29,8,0.0,345.0,0.0,0.0,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5671,2014-04-29,9,0.0,345.0,0.0,0.0,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5672,2014-04-29,10,0.0,345.0,0.0,0.0,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5673,2014-04-29,11,0.0,325.0,0.0,0.0,141.5,115.713969231,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5674,2014-04-29,12,0.0,330.474,0.0,0.0,141.5,115.660235843,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5675,2014-04-29,13,0.0,325.0,0.0,0.0,141.5,115.713969231,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5676,2014-04-29,14,0.0,325.0,0.0,0.0,141.5,115.713969231,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5677,2014-04-29,15,0.0,325.0,0.0,0.0,141.5,115.713969231,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5678,2014-04-29,16,0.0,325.0,0.0,0.0,141.5,115.713969231,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5679,2014-04-29,17,0.0,325.0,0.0,0.0,141.5,115.713969231,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5680,2014-04-29,18,0.0,325.0,0.0,0.0,141.5,115.713969231,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5681,2014-04-29,19,0.0,325.0,0.0,0.0,141.5,115.713969231,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5682,2014-04-29,20,0.0,325.0,0.0,0.0,141.5,115.713969231,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5683,2014-04-29,21,0.0,204.0,0.0,0.0,141.5,141.5,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5684,2014-04-29,22,0.0,345.0,0.0,0.0,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5685,2014-04-29,23,0.0,345.0,0.0,0.0,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5686,2014-04-29,24,0.0,345.0,0.0,0.0,141.5,115.525913043,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5687,2014-04-29,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5688,2014-04-29,2,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5689,2014-04-29,3,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5690,2014-04-29,4,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5691,2014-04-29,5,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5692,2014-04-29,6,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5693,2014-04-29,7,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5694,2014-04-29,8,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5695,2014-04-29,9,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5696,2014-04-29,10,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5697,2014-04-29,11,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5698,2014-04-29,12,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5699,2014-04-29,13,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5700,2014-04-29,14,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5701,2014-04-29,15,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5702,2014-04-29,16,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5703,2014-04-29,17,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5704,2014-04-29,18,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5705,2014-04-29,19,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5706,2014-04-29,20,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5707,2014-04-29,21,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5708,2014-04-29,22,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5709,2014-04-29,23,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5710,2014-04-29,24,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5711,2014-04-30,1,0.0,325.0,0.0,0.0,141.5,115.717692308,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5712,2014-04-30,2,0.0,325.0,0.0,0.0,141.5,115.717692308,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5713,2014-04-30,3,0.0,325.0,0.0,0.0,141.5,115.717692308,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5714,2014-04-30,4,0.0,325.0,0.0,0.0,141.5,115.717692308,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5715,2014-04-30,5,0.0,325.0,0.0,0.0,141.5,115.717692308,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5716,2014-04-30,6,0.0,325.0,0.0,0.0,141.5,115.717692308,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5717,2014-04-30,7,0.0,325.0,0.0,0.0,141.5,115.717692308,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5718,2014-04-30,8,0.0,345.0,0.0,0.0,141.5,115.52942029,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5719,2014-04-30,9,0.0,224.0,0.0,0.0,141.5,138.908035714,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5720,2014-04-30,10,0.0,326.0,0.0,0.0,141.5,115.707730061,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5721,2014-04-30,11,0.0,325.0,0.0,0.0,141.5,115.717692308,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5722,2014-04-30,12,0.0,325.0,0.0,0.0,141.5,115.717692308,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5723,2014-04-30,13,0.0,325.0,0.0,0.0,141.5,115.717692308,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5724,2014-04-30,14,0.0,325.0,0.0,0.0,141.5,115.717692308,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5725,2014-04-30,15,234.0,325.0,0.0,8.99188034188,141.5,115.717692308,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5726,2014-04-30,16,0.0,325.0,0.0,0.0,141.5,115.717692308,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5727,2014-04-30,17,0.0,325.0,0.0,0.0,141.5,115.717692308,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5728,2014-04-30,18,0.0,325.0,0.0,0.0,141.5,115.717692308,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5729,2014-04-30,19,0.0,345.0,0.0,0.0,141.5,115.52942029,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5730,2014-04-30,20,0.0,325.0,0.0,0.0,141.5,115.717692308,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5731,2014-04-30,21,0.0,325.0,0.0,0.0,141.5,115.717692308,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5732,2014-04-30,22,0.0,345.0,0.0,0.0,141.5,115.52942029,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5733,2014-04-30,23,0.0,325.0,0.0,0.0,141.5,115.717692308,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5734,2014-04-30,24,0.0,325.0,0.0,0.0,141.5,115.717692308,2,2015-03-27 00:00:00,2015-03-27 00:00:00
5735,2014-04-30,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5736,2014-04-30,2,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5737,2014-04-30,3,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5738,2014-04-30,4,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5739,2014-04-30,5,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5740,2014-04-30,6,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5741,2014-04-30,7,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5742,2014-04-30,8,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5743,2014-04-30,9,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5744,2014-04-30,10,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5745,2014-04-30,11,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5746,2014-04-30,12,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5747,2014-04-30,13,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5748,2014-04-30,14,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5749,2014-04-30,15,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5750,2014-04-30,16,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5751,2014-04-30,17,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5752,2014-04-30,18,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
5753,2014-04-30,19,0.0,0.0,0.0,0.0,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
