id,date,dayhour,purchases,sales,region_id,created_at,updated_at
3492,2014-03-14,18,1425.464,1201.556,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3493,2014-03-14,19,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3494,2014-03-14,19,1450.31,1411.689,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3495,2014-03-14,20,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3496,2014-03-14,20,1535.949,1409.144,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3497,2014-03-14,21,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3498,2014-03-14,21,1632.555,1168.966,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3499,2014-03-14,22,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3500,2014-03-14,22,1553.006,1165.67,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3501,2014-03-14,23,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3502,2014-03-14,23,1447.168,1153.988,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3503,2014-03-14,24,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3504,2014-03-14,24,1337.542,1112.933,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3505,2014-03-15,1,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3506,2014-03-15,1,1249.988,1057.099,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3507,2014-03-15,2,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3508,2014-03-15,2,1171.157,1046.255,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3509,2014-03-15,3,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3510,2014-03-15,3,1139.601,1042.705,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3511,2014-03-15,4,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3512,2014-03-15,4,1126.729,1040.619,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3513,2014-03-15,5,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3514,2014-03-15,5,1127.917,1039.807,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3515,2014-03-15,6,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3516,2014-03-15,6,1185.366,1039.703,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3517,2014-03-15,7,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3518,2014-03-15,7,1173.663,1040.787,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3519,2014-03-15,8,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3520,2014-03-15,8,1235.096,1067.322,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3521,2014-03-15,9,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3522,2014-03-15,9,1315.404,1197.354,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3523,2014-03-15,10,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3524,2014-03-15,10,1323.055,1031.141,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3525,2014-03-15,11,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3526,2014-03-15,11,1301.652,1097.895,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3527,2014-03-15,12,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3528,2014-03-15,12,1284.862,1148.155,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3529,2014-03-15,13,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3530,2014-03-15,13,1269.743,1177.13,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3531,2014-03-15,14,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3532,2014-03-15,14,1233.66,1175.559,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3533,2014-03-15,15,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3534,2014-03-15,15,1207.909,1156.178,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3535,2014-03-15,16,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3536,2014-03-15,16,1210.953,1118.876,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3537,2014-03-15,17,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3538,2014-03-15,17,1245.655,1054.952,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3539,2014-03-15,18,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3540,2014-03-15,18,1296.114,973.284,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3541,2014-03-15,19,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3542,2014-03-15,19,1426.972,1199.162,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3543,2014-03-15,20,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3544,2014-03-15,20,1505.882,1389.613,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3545,2014-03-15,21,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3546,2014-03-15,21,1518.21,1219.095,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3547,2014-03-15,22,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3548,2014-03-15,22,1455.601,1226.032,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3549,2014-03-15,23,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3550,2014-03-15,23,1385.307,1243.659,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3551,2014-03-15,24,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3552,2014-03-15,24,1284.232,979.474,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3553,2014-03-16,1,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3554,2014-03-16,1,1299.822,1211.124,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3555,2014-03-16,2,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3556,2014-03-16,2,1194.301,951.358,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3557,2014-03-16,3,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3558,2014-03-16,3,1125.804,939.483,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3559,2014-03-16,4,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3560,2014-03-16,4,1135.699,926.143,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3561,2014-03-16,5,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3562,2014-03-16,5,1120.329,916.339,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3563,2014-03-16,6,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3564,2014-03-16,6,1158.077,903.597,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3565,2014-03-16,7,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3566,2014-03-16,7,1167.101,885.211,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3567,2014-03-16,8,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3568,2014-03-16,8,1212.414,888.12,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3569,2014-03-16,9,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3570,2014-03-16,9,1363.106,1008.212,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3571,2014-03-16,10,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3572,2014-03-16,10,1399.825,1071.015,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3573,2014-03-16,11,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3574,2014-03-16,11,1392.092,1125.435,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3575,2014-03-16,12,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3576,2014-03-16,12,1382.183,1164.449,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3577,2014-03-16,13,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3578,2014-03-16,13,1333.828,1183.969,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3579,2014-03-16,14,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3580,2014-03-16,14,1286.031,1156.439,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3581,2014-03-16,15,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3582,2014-03-16,15,1262.003,1119.945,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3583,2014-03-16,16,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3584,2014-03-16,16,1282.822,1065.738,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3585,2014-03-16,17,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3586,2014-03-16,17,1341.17,993.841,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3587,2014-03-16,18,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3588,2014-03-16,18,1382.942,910.935,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3589,2014-03-16,19,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3590,2014-03-16,19,1414.377,1134.452,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3591,2014-03-16,20,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3592,2014-03-16,20,1416.516,1368.312,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3593,2014-03-16,21,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3594,2014-03-16,21,1552.976,1127.294,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3595,2014-03-16,22,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3596,2014-03-16,22,1533.911,1120.62,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3597,2014-03-16,23,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3598,2014-03-16,23,1439.699,1119.693,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3599,2014-03-16,24,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3600,2014-03-16,24,1382.746,998.385,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3601,2014-03-17,1,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3602,2014-03-17,1,1216.204,1051.45,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3603,2014-03-17,2,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3604,2014-03-17,2,1165.141,1050.894,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3605,2014-03-17,3,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3606,2014-03-17,3,1140.939,1051.213,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3607,2014-03-17,4,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3608,2014-03-17,4,1131.478,1071.397,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3609,2014-03-17,5,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3610,2014-03-17,5,1093.079,1081.929,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3611,2014-03-17,6,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3612,2014-03-17,6,1135.022,1093.357,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3613,2014-03-17,7,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3614,2014-03-17,7,1258.701,1160.214,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3615,2014-03-17,8,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3616,2014-03-17,8,1465.602,1188.053,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3617,2014-03-17,9,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3618,2014-03-17,9,1556.593,1334.964,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3619,2014-03-17,10,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3620,2014-03-17,10,1512.202,1426.465,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3621,2014-03-17,11,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3622,2014-03-17,11,1487.202,1497.398,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3623,2014-03-17,12,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3624,2014-03-17,12,1453.721,1490.891,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3625,2014-03-17,13,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3626,2014-03-17,13,1456.0,1516.968,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3627,2014-03-17,14,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3628,2014-03-17,14,1405.227,1503.203,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3629,2014-03-17,15,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3630,2014-03-17,15,1323.829,1467.201,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3631,2014-03-17,16,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3632,2014-03-17,16,1307.583,1472.399,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3633,2014-03-17,17,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3634,2014-03-17,17,1413.333,1398.262,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3635,2014-03-17,18,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3636,2014-03-17,18,1418.79,1310.04,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3637,2014-03-17,19,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3638,2014-03-17,19,1491.411,1290.795,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3639,2014-03-17,20,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3640,2014-03-17,20,1494.399,1376.983,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3641,2014-03-17,21,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3642,2014-03-17,21,1623.591,1260.214,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3643,2014-03-17,22,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3644,2014-03-17,22,1565.349,1256.296,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3645,2014-03-17,23,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3646,2014-03-17,23,1463.302,1235.632,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3647,2014-03-17,24,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3648,2014-03-17,24,1352.683,1227.856,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3649,2014-03-18,1,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3650,2014-03-18,1,1285.392,1118.749,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3651,2014-03-18,2,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3652,2014-03-18,2,1213.44,1120.249,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3653,2014-03-18,3,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3654,2014-03-18,3,1210.445,1118.037,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3655,2014-03-18,4,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3656,2014-03-18,4,1194.294,1114.459,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3657,2014-03-18,5,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3658,2014-03-18,5,1203.185,1111.69,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3659,2014-03-18,6,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3660,2014-03-18,6,1246.483,1107.364,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3661,2014-03-18,7,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3662,2014-03-18,7,1291.703,1165.313,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3663,2014-03-18,8,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3664,2014-03-18,8,1485.029,1244.557,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3665,2014-03-18,9,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3666,2014-03-18,9,1569.207,1397.402,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3667,2014-03-18,10,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3668,2014-03-18,10,1535.217,1487.407,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3669,2014-03-18,11,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3670,2014-03-18,11,1501.818,1441.464,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3671,2014-03-18,12,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3672,2014-03-18,12,1465.907,1486.979,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3673,2014-03-18,13,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3674,2014-03-18,13,1452.849,1510.007,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3675,2014-03-18,14,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3676,2014-03-18,14,1415.3,1498.394,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3677,2014-03-18,15,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3678,2014-03-18,15,1368.496,1460.145,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3679,2014-03-18,16,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3680,2014-03-18,16,1349.809,1461.258,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3681,2014-03-18,17,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3682,2014-03-18,17,1438.73,1388.026,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3683,2014-03-18,18,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3684,2014-03-18,18,1432.684,1304.061,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3685,2014-03-18,19,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3686,2014-03-18,19,1507.363,1308.418,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3687,2014-03-18,20,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3688,2014-03-18,20,1602.82,1420.15,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3689,2014-03-18,21,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3690,2014-03-18,21,1641.817,1250.726,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3691,2014-03-18,22,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3692,2014-03-18,22,1570.429,1249.205,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3693,2014-03-18,23,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3694,2014-03-18,23,1462.196,1225.337,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3695,2014-03-18,24,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3696,2014-03-18,24,1352.778,1153.8,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3697,2014-03-19,1,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3698,2014-03-19,1,1306.485,992.727,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3699,2014-03-19,2,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3700,2014-03-19,2,1167.988,994.244,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3701,2014-03-19,3,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3702,2014-03-19,3,1184.808,997.957,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3703,2014-03-19,4,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3704,2014-03-19,4,1174.307,992.236,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3705,2014-03-19,5,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3706,2014-03-19,5,1156.13,992.29,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3707,2014-03-19,6,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3708,2014-03-19,6,1200.078,888.231,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3709,2014-03-19,7,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3710,2014-03-19,7,1316.436,797.998,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3711,2014-03-19,8,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3712,2014-03-19,8,1475.018,830.135,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3713,2014-03-19,9,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3714,2014-03-19,9,1581.449,978.441,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3715,2014-03-19,10,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3716,2014-03-19,10,1547.385,1060.704,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3717,2014-03-19,11,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3718,2014-03-19,11,1481.267,1123.63,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3719,2014-03-19,12,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3720,2014-03-19,12,1453.486,1170.881,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3721,2014-03-19,13,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3722,2014-03-19,13,1408.974,1186.28,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3723,2014-03-19,14,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3724,2014-03-19,14,1373.0,1168.377,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3725,2014-03-19,15,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3726,2014-03-19,15,1380.327,1126.653,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3727,2014-03-19,16,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3728,2014-03-19,16,1318.035,1067.194,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3729,2014-03-19,17,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3730,2014-03-19,17,1418.705,999.322,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3731,2014-03-19,18,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3732,2014-03-19,18,1420.625,961.613,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3733,2014-03-19,19,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3734,2014-03-19,19,1482.138,1110.587,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3735,2014-03-19,20,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3736,2014-03-19,20,1502.37,1204.862,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3737,2014-03-19,21,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3738,2014-03-19,21,1577.786,1135.194,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3739,2014-03-19,22,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3740,2014-03-19,22,1513.549,1203.617,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3741,2014-03-19,23,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3742,2014-03-19,23,1423.126,1112.475,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3743,2014-03-19,24,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3744,2014-03-19,24,1334.835,1106.698,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3745,2014-03-20,1,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3746,2014-03-20,1,1284.595,1153.046,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3747,2014-03-20,2,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3748,2014-03-20,2,1155.139,1154.872,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3749,2014-03-20,3,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3750,2014-03-20,3,1108.811,1153.38,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3751,2014-03-20,4,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3752,2014-03-20,4,1146.856,1156.935,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3753,2014-03-20,5,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3754,2014-03-20,5,1149.871,1162.658,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3755,2014-03-20,6,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3756,2014-03-20,6,1181.65,1174.41,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3757,2014-03-20,7,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3758,2014-03-20,7,1301.875,1241.297,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3759,2014-03-20,8,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3760,2014-03-20,8,1447.909,1273.082,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3761,2014-03-20,9,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3762,2014-03-20,9,1569.815,1397.674,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3763,2014-03-20,10,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3764,2014-03-20,10,1547.322,1458.245,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3765,2014-03-20,11,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3766,2014-03-20,11,1485.104,1506.747,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3767,2014-03-20,12,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3768,2014-03-20,12,1464.745,1478.463,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3769,2014-03-20,13,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3770,2014-03-20,13,1437.182,1492.468,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3771,2014-03-20,14,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3772,2014-03-20,14,1396.012,1483.717,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3773,2014-03-20,15,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3774,2014-03-20,15,1365.726,1448.46,2,2015-03-27 00:00:00,2015-03-27 00:00:00
3775,2014-03-20,16,0.0,0.0,1,2015-03-27 00:00:00,2015-03-27 00:00:00
3776,2014-03-20,16,1372.614,1479.737,2,2015-03-27 00:00:00,2015-03-27 00:00:00
