id,demand_response_id,prosumer_id,drp_type,created_at,updated_at
1288,84,54,0,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1289,84,32,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1290,84,36,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1291,84,37,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1292,84,41,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1293,84,44,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1294,84,47,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1295,84,62,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1296,84,64,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1297,84,65,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1298,84,66,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1299,84,67,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1300,84,68,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1301,84,69,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1302,84,70,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1303,84,71,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1304,84,72,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1305,84,73,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1306,84,74,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1307,84,75,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1308,84,76,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1309,84,77,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1310,84,78,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1311,84,79,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1312,84,80,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1313,84,81,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1314,84,82,1,2017-02-23 10:39:20 UTC,2017-02-23 10:39:20 UTC
1315,85,26,0,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1316,85,27,0,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1317,85,28,0,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1318,85,29,0,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1319,85,30,0,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1320,85,50,0,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1321,85,53,0,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1322,85,54,0,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1323,85,32,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1324,85,36,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1325,85,37,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1326,85,41,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1327,85,44,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1328,85,47,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1329,85,62,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1330,85,64,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1331,85,65,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1332,85,66,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1333,85,67,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1334,85,68,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1335,85,69,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1336,85,70,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1337,85,71,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1338,85,72,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1339,85,73,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1340,85,74,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1341,85,75,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1342,85,76,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1343,85,77,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1344,85,78,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1345,85,79,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1346,85,80,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1347,85,81,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1348,85,82,1,2017-02-23 10:42:12 UTC,2017-02-23 10:42:12 UTC
1349,86,26,0,2017-02-24 10:00:25 UTC,2017-02-24 10:00:25 UTC
1350,86,27,0,2017-02-24 10:00:25 UTC,2017-02-24 10:00:25 UTC
1351,86,28,0,2017-02-24 10:00:25 UTC,2017-02-24 10:00:25 UTC
1352,86,29,0,2017-02-24 10:00:25 UTC,2017-02-24 10:00:25 UTC
1353,86,30,0,2017-02-24 10:00:25 UTC,2017-02-24 10:00:25 UTC
1354,86,50,0,2017-02-24 10:00:25 UTC,2017-02-24 10:00:25 UTC
1355,86,53,0,2017-02-24 10:00:25 UTC,2017-02-24 10:00:25 UTC
1356,86,54,0,2017-02-24 10:00:25 UTC,2017-02-24 10:00:25 UTC
1357,86,32,1,2017-02-24 10:00:25 UTC,2017-02-24 10:00:25 UTC
1358,86,36,1,2017-02-24 10:00:25 UTC,2017-02-24 10:00:25 UTC
1359,86,37,1,2017-02-24 10:00:25 UTC,2017-02-24 10:00:25 UTC
1360,86,41,1,2017-02-24 10:00:25 UTC,2017-02-24 10:00:25 UTC
1361,86,44,1,2017-02-24 10:00:25 UTC,2017-02-24 10:00:25 UTC
1362,86,47,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1363,86,62,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1364,86,64,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1365,86,65,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1366,86,66,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1367,86,67,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1368,86,68,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1369,86,69,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1370,86,70,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1371,86,71,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1372,86,72,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1373,86,73,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1374,86,74,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1375,86,75,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1376,86,76,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1377,86,77,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1378,86,78,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1379,86,79,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1380,86,80,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1381,86,81,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1382,86,82,1,2017-02-24 10:00:26 UTC,2017-02-24 10:00:26 UTC
1383,87,26,0,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1384,87,27,0,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1385,87,28,0,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1386,87,29,0,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1387,87,30,0,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1388,87,50,0,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1389,87,53,0,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1390,87,54,0,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1391,87,32,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1392,87,36,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1393,87,37,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1394,87,41,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1395,87,44,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1396,87,47,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1397,87,62,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1398,87,64,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1399,87,65,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1400,87,66,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1401,87,67,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1402,87,68,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1403,87,69,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1404,87,70,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1405,87,71,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1406,87,72,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1407,87,73,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1408,87,74,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1409,87,75,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1410,87,76,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1411,87,77,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1412,87,78,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1413,87,79,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1414,87,80,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1415,87,81,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1416,87,82,1,2017-02-24 10:32:18 UTC,2017-02-24 10:32:18 UTC
1417,88,20061,0,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1418,88,20060,0,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1419,88,20058,0,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1420,88,20059,0,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1421,88,20117,1,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1422,88,20116,1,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1423,88,20113,1,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1424,88,20112,1,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1425,88,20094,1,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1426,88,20091,1,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1427,88,20090,1,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1428,88,20057,1,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1429,88,20056,1,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1430,88,20055,1,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1431,88,20046,1,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1432,88,20045,1,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1433,88,20044,1,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1434,88,20043,1,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1435,88,20042,1,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1436,88,20041,1,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1437,88,20040,1,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1438,88,20039,1,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1439,88,20038,1,2017-02-28 09:24:41 UTC,2017-02-28 09:24:41 UTC
1440,88,20037,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1441,88,20036,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1442,88,20035,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1443,88,20034,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1444,88,20033,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1445,88,20032,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1446,88,20031,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1447,88,20030,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1448,88,20029,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1449,88,20028,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1450,88,20027,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1451,88,20026,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1452,88,20025,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1453,88,20024,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1454,88,20023,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1455,88,20022,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1456,88,20021,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1457,88,20020,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1458,88,20019,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1459,88,20018,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1460,88,20017,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1461,88,20016,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1462,88,20015,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1463,88,20014,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1464,88,20013,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1465,88,20012,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1466,88,20011,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1467,88,20010,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1468,88,20009,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1469,88,20008,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1470,88,20007,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1471,88,20006,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1472,88,20005,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1473,88,20004,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1474,88,20003,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1475,88,20002,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1476,88,20001,1,2017-02-28 09:24:42 UTC,2017-02-28 09:24:42 UTC
1477,89,26,0,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1478,89,27,0,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1479,89,28,0,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1480,89,29,0,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1481,89,30,0,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1482,89,50,0,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1483,89,53,0,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1484,89,54,0,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1485,89,32,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1486,89,36,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1487,89,37,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1488,89,41,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1489,89,44,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1490,89,47,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1491,89,62,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1492,89,64,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1493,89,65,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1494,89,66,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1495,89,67,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1496,89,68,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1497,89,69,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1498,89,70,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1499,89,71,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1500,89,72,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1501,89,73,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1502,89,74,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1503,89,75,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1504,89,76,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1505,89,77,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1506,89,78,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1507,89,79,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1508,89,80,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1509,89,81,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1510,89,82,1,2017-02-28 11:23:14 UTC,2017-02-28 11:23:14 UTC
1511,90,26,0,2017-02-28 12:32:50 UTC,2017-02-28 12:32:50 UTC
1512,90,27,0,2017-02-28 12:32:50 UTC,2017-02-28 12:32:50 UTC
1513,90,28,0,2017-02-28 12:32:50 UTC,2017-02-28 12:32:50 UTC
1514,90,29,0,2017-02-28 12:32:50 UTC,2017-02-28 12:32:50 UTC
1515,90,49,0,2017-02-28 12:32:50 UTC,2017-02-28 12:32:50 UTC
1516,90,50,0,2017-02-28 12:32:50 UTC,2017-02-28 12:32:50 UTC
1517,90,53,0,2017-02-28 12:32:50 UTC,2017-02-28 12:32:50 UTC
1518,90,54,0,2017-02-28 12:32:50 UTC,2017-02-28 12:32:50 UTC
1519,90,32,1,2017-02-28 12:32:50 UTC,2017-02-28 12:32:50 UTC
1520,90,36,1,2017-02-28 12:32:50 UTC,2017-02-28 12:32:50 UTC
1521,90,37,1,2017-02-28 12:32:50 UTC,2017-02-28 12:32:50 UTC
1522,90,41,1,2017-02-28 12:32:50 UTC,2017-02-28 12:32:50 UTC
1523,90,44,1,2017-02-28 12:32:50 UTC,2017-02-28 12:32:50 UTC
1524,90,47,1,2017-02-28 12:32:50 UTC,2017-02-28 12:32:50 UTC
1525,90,62,1,2017-02-28 12:32:50 UTC,2017-02-28 12:32:50 UTC
1526,90,64,1,2017-02-28 12:32:50 UTC,2017-02-28 12:32:50 UTC
1527,90,65,1,2017-02-28 12:32:50 UTC,2017-02-28 12:32:50 UTC
1528,90,66,1,2017-02-28 12:32:50 UTC,2017-02-28 12:32:50 UTC
1529,90,67,1,2017-02-28 12:32:50 UTC,2017-02-28 12:32:50 UTC
1530,90,68,1,2017-02-28 12:32:51 UTC,2017-02-28 12:32:51 UTC
1531,90,69,1,2017-02-28 12:32:51 UTC,2017-02-28 12:32:51 UTC
1532,90,70,1,2017-02-28 12:32:51 UTC,2017-02-28 12:32:51 UTC
1533,90,71,1,2017-02-28 12:32:51 UTC,2017-02-28 12:32:51 UTC
1534,90,72,1,2017-02-28 12:32:51 UTC,2017-02-28 12:32:51 UTC
1535,90,73,1,2017-02-28 12:32:51 UTC,2017-02-28 12:32:51 UTC
1536,90,74,1,2017-02-28 12:32:51 UTC,2017-02-28 12:32:51 UTC
1537,90,75,1,2017-02-28 12:32:51 UTC,2017-02-28 12:32:51 UTC
1538,90,76,1,2017-02-28 12:32:51 UTC,2017-02-28 12:32:51 UTC
1539,90,77,1,2017-02-28 12:32:51 UTC,2017-02-28 12:32:51 UTC
1540,90,78,1,2017-02-28 12:32:51 UTC,2017-02-28 12:32:51 UTC
1541,90,79,1,2017-02-28 12:32:51 UTC,2017-02-28 12:32:51 UTC
1542,90,80,1,2017-02-28 12:32:51 UTC,2017-02-28 12:32:51 UTC
1543,90,81,1,2017-02-28 12:32:51 UTC,2017-02-28 12:32:51 UTC
1544,90,82,1,2017-02-28 12:32:51 UTC,2017-02-28 12:32:51 UTC
1579,92,26,0,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1580,92,27,0,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1581,92,28,0,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1582,92,29,0,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1583,92,49,0,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1584,92,50,0,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1585,92,53,0,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1586,92,54,0,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1587,92,32,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1588,92,36,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1589,92,37,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1590,92,41,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1591,92,44,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1592,92,47,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1593,92,62,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1594,92,64,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1595,92,65,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1596,92,66,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1597,92,67,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1598,92,68,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1599,92,69,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1600,92,70,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1601,92,71,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1602,92,72,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1603,92,73,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1604,92,74,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1605,92,75,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1606,92,76,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1607,92,77,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1608,92,78,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1609,92,79,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1610,92,80,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1611,92,81,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1612,92,82,1,2017-02-28 12:59:58 UTC,2017-02-28 12:59:58 UTC
1613,93,26,0,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1614,93,27,0,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1615,93,28,0,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1616,93,29,0,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1617,93,49,0,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1618,93,50,0,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1619,93,53,0,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1620,93,54,0,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1621,93,32,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1622,93,36,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1623,93,37,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1624,93,41,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1625,93,44,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1626,93,47,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1627,93,62,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1628,93,64,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1629,93,65,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1630,93,66,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1631,93,67,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1632,93,68,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1633,93,69,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1634,93,70,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1635,93,71,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1636,93,72,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1637,93,73,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1638,93,74,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1639,93,75,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1640,93,76,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1641,93,77,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1642,93,78,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1643,93,79,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
1644,93,80,1,2017-02-28 13:01:38 UTC,2017-02-28 13:01:38 UTC
