id,date,dayhour,purchases,sales,region_id,interval_id,created_at,updated_at
10636,2014-08-11,15,68.923,7.72,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10637,2014-08-11,16,75.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10638,2014-08-11,16,78.942,5.158,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10639,2014-08-11,17,75.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10640,2014-08-11,17,117.22,0.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10641,2014-08-11,18,75.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10642,2014-08-11,18,107.644,63.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10643,2014-08-11,19,75.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10644,2014-08-11,19,109.07,0.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10645,2014-08-11,20,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10646,2014-08-11,20,47.246,47.246,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10647,2014-08-11,21,0.0,57.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10648,2014-08-11,21,31.129,31.129,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10649,2014-08-11,22,0.0,7.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10650,2014-08-11,22,137.31,137.31,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10651,2014-08-11,23,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10652,2014-08-11,23,146.326,146.326,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10653,2014-08-11,24,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10654,2014-08-11,24,179.675,179.675,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10655,2014-08-12,1,75.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10656,2014-08-12,1,162.469,162.469,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10657,2014-08-12,2,125.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10658,2014-08-12,2,155.681,155.681,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10659,2014-08-12,3,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10660,2014-08-12,3,63.151,63.151,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10661,2014-08-12,4,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10662,2014-08-12,4,109.294,109.294,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10663,2014-08-12,5,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10664,2014-08-12,5,53.526,53.526,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10665,2014-08-12,6,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10666,2014-08-12,6,74.177,74.177,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10667,2014-08-12,7,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10668,2014-08-12,7,83.135,52.245,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10669,2014-08-12,8,75.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10670,2014-08-12,8,68.026,49.806,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10671,2014-08-12,9,75.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10672,2014-08-12,9,89.92,35.46,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10673,2014-08-12,10,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10674,2014-08-12,10,105.269,88.46,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10675,2014-08-12,11,20.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10676,2014-08-12,11,111.918,35.461,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10677,2014-08-12,12,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10678,2014-08-12,12,111.405,37.462,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10679,2014-08-12,13,70.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10680,2014-08-12,13,68.01,47.461,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10681,2014-08-12,14,20.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10682,2014-08-12,14,78.202,47.466,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10683,2014-08-12,15,20.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10684,2014-08-12,15,68.757,47.459,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10685,2014-08-12,16,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10686,2014-08-12,16,93.0,48.089,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10687,2014-08-12,17,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10688,2014-08-12,17,109.601,30.696,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10689,2014-08-12,18,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10690,2014-08-12,18,120.76,19.46,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10691,2014-08-12,19,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10692,2014-08-12,19,94.04,29.46,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10693,2014-08-12,20,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10694,2014-08-12,20,180.692,180.692,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10695,2014-08-12,21,70.0,0.415,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10696,2014-08-12,21,175.945,175.945,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10697,2014-08-12,22,70.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10698,2014-08-12,22,192.931,192.931,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10699,2014-08-12,23,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10700,2014-08-12,23,186.325,186.325,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10701,2014-08-12,24,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10702,2014-08-12,24,199.981,199.981,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10703,2014-08-13,1,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10704,2014-08-13,1,211.354,211.354,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10705,2014-08-13,2,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10706,2014-08-13,2,215.0,215.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10707,2014-08-13,3,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10708,2014-08-13,3,158.099,158.099,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10709,2014-08-13,4,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10710,2014-08-13,4,226.889,226.889,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10711,2014-08-13,5,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10712,2014-08-13,5,203.437,203.437,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10713,2014-08-13,6,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10714,2014-08-13,6,112.2,112.2,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10715,2014-08-13,7,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10716,2014-08-13,7,86.003,86.003,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10717,2014-08-13,8,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10718,2014-08-13,8,86.4,86.4,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10719,2014-08-13,9,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10720,2014-08-13,9,86.59,42.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10721,2014-08-13,10,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10722,2014-08-13,10,100.827,64.393,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10723,2014-08-13,11,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10724,2014-08-13,11,104.058,63.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10725,2014-08-13,12,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10726,2014-08-13,12,100.65,9.035,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10727,2014-08-13,13,49.531,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10728,2014-08-13,13,117.067,40.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10729,2014-08-13,14,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10730,2014-08-13,14,79.02,52.669,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10731,2014-08-13,15,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10732,2014-08-13,15,108.666,43.624,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10733,2014-08-13,16,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10734,2014-08-13,16,117.154,40.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10735,2014-08-13,17,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10736,2014-08-13,17,109.389,63.414,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10737,2014-08-13,18,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10738,2014-08-13,18,105.77,63.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10739,2014-08-13,19,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10740,2014-08-13,19,93.825,1.645,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10741,2014-08-13,20,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10742,2014-08-13,20,32.294,32.294,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10743,2014-08-13,21,0.0,50.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10744,2014-08-13,21,214.175,214.175,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10745,2014-08-13,22,0.0,13.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10746,2014-08-13,22,154.267,154.267,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10747,2014-08-13,23,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10748,2014-08-13,23,119.5,119.5,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10749,2014-08-13,24,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10750,2014-08-13,24,35.543,35.543,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10751,2014-08-14,1,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10752,2014-08-14,1,30.442,30.442,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10753,2014-08-14,2,10.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10754,2014-08-14,2,52.221,52.221,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10755,2014-08-14,3,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10756,2014-08-14,3,98.122,98.122,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10757,2014-08-14,4,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10758,2014-08-14,4,103.031,103.031,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10759,2014-08-14,5,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10760,2014-08-14,5,103.027,103.027,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10761,2014-08-14,6,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10762,2014-08-14,6,88.0,72.525,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10763,2014-08-14,7,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10764,2014-08-14,7,88.0,52.061,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10765,2014-08-14,8,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10766,2014-08-14,8,103.158,32.096,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10767,2014-08-14,9,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10768,2014-08-14,9,93.772,18.123,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10769,2014-08-14,10,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10770,2014-08-14,10,98.0,10.132,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10771,2014-08-14,11,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10772,2014-08-14,11,104.527,10.712,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10773,2014-08-14,12,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10774,2014-08-14,12,94.39,34.712,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10775,2014-08-14,13,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10776,2014-08-14,13,96.619,30.106,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10777,2014-08-14,14,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10778,2014-08-14,14,106.18,23.529,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10779,2014-08-14,15,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10780,2014-08-14,15,104.57,4.697,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10781,2014-08-14,16,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10782,2014-08-14,16,98.184,18.105,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10783,2014-08-14,17,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10784,2014-08-14,17,102.699,11.238,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10785,2014-08-14,18,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10786,2014-08-14,18,110.204,10.511,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10787,2014-08-14,19,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10788,2014-08-14,19,111.869,0.11,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10789,2014-08-14,20,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10790,2014-08-14,20,97.643,81.097,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10791,2014-08-14,21,75.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10792,2014-08-14,21,114.294,100.354,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10793,2014-08-14,22,75.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10794,2014-08-14,22,94.739,92.099,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10795,2014-08-14,23,25.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10796,2014-08-14,23,95.997,95.997,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10797,2014-08-14,24,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10798,2014-08-14,24,90.575,90.575,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10799,2014-08-15,1,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10800,2014-08-15,1,46.0,46.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10801,2014-08-15,2,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10802,2014-08-15,2,52.255,52.255,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10803,2014-08-15,3,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10804,2014-08-15,3,42.094,42.094,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10805,2014-08-15,4,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10806,2014-08-15,4,42.013,44.999,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10807,2014-08-15,5,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10808,2014-08-15,5,41.964,44.998,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10809,2014-08-15,6,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10810,2014-08-15,6,15.0,61.999,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10811,2014-08-15,7,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10812,2014-08-15,7,68.438,68.438,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10813,2014-08-15,8,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10814,2014-08-15,8,74.868,74.868,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10815,2014-08-15,9,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10816,2014-08-15,9,52.166,20.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10817,2014-08-15,10,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10818,2014-08-15,10,45.487,20.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10819,2014-08-15,11,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10820,2014-08-15,11,28.46,43.998,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10821,2014-08-15,12,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10822,2014-08-15,12,98.0,54.223,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10823,2014-08-15,13,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10824,2014-08-15,13,98.0,5.545,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10825,2014-08-15,14,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10826,2014-08-15,14,110.99,38.431,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10827,2014-08-15,15,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10828,2014-08-15,15,107.54,33.596,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10829,2014-08-15,16,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10830,2014-08-15,16,18.908,65.999,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10831,2014-08-15,17,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10832,2014-08-15,17,40.281,46.998,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10833,2014-08-15,18,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10834,2014-08-15,18,50.08,24.063,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10835,2014-08-15,19,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10836,2014-08-15,19,35.35,0.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10837,2014-08-15,20,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10838,2014-08-15,20,56.357,72.893,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10839,2014-08-15,21,25.367,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10840,2014-08-15,21,160.874,160.874,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10841,2014-08-15,22,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10842,2014-08-15,22,231.975,231.975,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10843,2014-08-15,23,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10844,2014-08-15,23,120.998,120.998,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10845,2014-08-15,24,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10846,2014-08-15,24,94.45,94.45,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10847,2014-08-16,1,85.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10848,2014-08-16,1,152.846,8.489,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10849,2014-08-16,2,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10850,2014-08-16,2,137.762,10.212,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10851,2014-08-16,3,120.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10852,2014-08-16,3,108.213,0.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10853,2014-08-16,4,70.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10854,2014-08-16,4,107.72,18.999,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10855,2014-08-16,5,102.27,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10856,2014-08-16,5,108.093,8.999,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10857,2014-08-16,6,120.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10858,2014-08-16,6,117.58,3.541,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10859,2014-08-16,7,120.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10860,2014-08-16,7,157.896,0.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10861,2014-08-16,8,155.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10862,2014-08-16,8,167.997,0.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10863,2014-08-16,9,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10864,2014-08-16,9,93.998,0.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10865,2014-08-16,10,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10866,2014-08-16,10,88.245,0.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10867,2014-08-16,11,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10868,2014-08-16,11,15.0,31.665,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10869,2014-08-16,12,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10870,2014-08-16,12,51.034,3.137,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10871,2014-08-16,13,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10872,2014-08-16,13,104.226,23.999,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10873,2014-08-16,14,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10874,2014-08-16,14,38.871,25.659,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10875,2014-08-16,15,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10876,2014-08-16,15,56.244,0.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10877,2014-08-16,16,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10878,2014-08-16,16,58.973,1.071,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10879,2014-08-16,17,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10880,2014-08-16,17,104.806,2.907,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10881,2014-08-16,18,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10882,2014-08-16,18,15.0,34.952,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10883,2014-08-16,19,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10884,2014-08-16,19,145.025,170.769,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10885,2014-08-16,20,50.0,45.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10886,2014-08-16,20,147.878,170.796,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10887,2014-08-16,21,110.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10888,2014-08-16,21,309.882,188.69,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10889,2014-08-16,22,90.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10890,2014-08-16,22,157.382,170.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10891,2014-08-16,23,50.0,35.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10892,2014-08-16,23,157.111,170.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10893,2014-08-16,24,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10894,2014-08-16,24,157.046,0.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10895,2014-08-17,1,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10896,2014-08-17,1,110.059,18.998,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10897,2014-08-17,2,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10898,2014-08-17,2,129.215,4.058,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10899,2014-08-17,3,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10900,2014-08-17,3,129.129,9.164,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10901,2014-08-17,4,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10902,2014-08-17,4,151.066,0.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10903,2014-08-17,5,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10904,2014-08-17,5,141.071,0.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10905,2014-08-17,6,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10906,2014-08-17,6,142.008,0.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10907,2014-08-17,7,50.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10908,2014-08-17,7,50.14,41.66,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10909,2014-08-17,8,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10910,2014-08-17,8,149.336,149.336,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10911,2014-08-17,9,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10912,2014-08-17,9,84.278,84.278,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10913,2014-08-17,10,0.0,0.0,1,1,2015-03-27 00:00:00,2015-03-27 00:00:00
10914,2014-08-17,10,25.671,0.0,2,1,2015-03-27 00:00:00,2015-03-27 00:00:00
