id,date,certificate_type,reference_year,traded_volumes,price_reference,price_minimum,price_maximum,created_at,updated_at
420,2014-04-09 00:00:00,TRL,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
421,2014-04-09 00:00:00,CV,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
422,2014-04-09 00:00:00,TRL,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
423,2014-04-09 00:00:00,TRL,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
424,2014-04-09 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
425,2014-04-09 00:00:00,GSE,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
426,2014-04-09 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
427,2014-04-09 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
428,2014-04-09 00:00:00,CV,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
429,2014-04-09 00:00:00,TRL,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
430,2014-04-09 00:00:00,TRL,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
431,2014-04-09 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
432,2014-04-09 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
433,2014-04-09 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
434,2014-04-09 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
435,2014-04-09 00:00:00,CV,2003,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
436,2014-04-09 00:00:00,CV,2002,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
437,2014-04-09 00:00:00,CV,2004,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
438,2014-04-09 00:00:00,CV,2005,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
439,2014-04-09 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
440,2014-04-09 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
441,2014-04-09 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
442,2014-04-16 00:00:00,CV,Tipo CV (2012),4502.0,89.997778765,89.99,90.0,2015-03-27 00:00:00,2015-03-27 00:00:00
443,2014-04-16 00:00:00,CV,Tipo CV (III Trimestre 2013),36866.0,89.801074703,89.51,89.9,2015-03-27 00:00:00,2015-03-27 00:00:00
444,2014-04-16 00:00:00,CV,Tipo CV (IV Trimestre 2013),122858.0,89.5034426737,88.9,90.0,2015-03-27 00:00:00,2015-03-27 00:00:00
445,2014-04-16 00:00:00,CV,Tipo CV (I Trimestre 2014),58968.0,94.3468111518,92.53,95.45,2015-03-27 00:00:00,2015-03-27 00:00:00
446,2014-04-16 00:00:00,CV,Tipo CV (II Trimestre 2013),1700.0,89.6441176471,89.5,89.9,2015-03-27 00:00:00,2015-03-27 00:00:00
447,2014-04-16 00:00:00,CV,Tipo CV (I Trimestre 2013),1203.0,89.6000581879,89.29,89.61,2015-03-27 00:00:00,2015-03-27 00:00:00
448,2014-04-16 00:00:00,TRL,Tipo CV_TRL (2012),1.0,89.01,89.01,89.01,2015-03-27 00:00:00,2015-03-27 00:00:00
449,2014-04-16 00:00:00,CV,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
450,2014-04-16 00:00:00,CV,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
451,2014-04-16 00:00:00,CV,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
452,2014-04-16 00:00:00,TRL,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
453,2014-04-16 00:00:00,TRL,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
454,2014-04-16 00:00:00,CV,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
455,2014-04-16 00:00:00,TRL,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
456,2014-04-16 00:00:00,TRL,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
457,2014-04-16 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
458,2014-04-16 00:00:00,GSE,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
460,2014-04-16 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
461,2014-04-16 00:00:00,CV,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
462,2014-04-16 00:00:00,TRL,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
463,2014-04-16 00:00:00,TRL,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
464,2014-04-16 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
465,2014-04-16 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
466,2014-04-16 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
467,2014-04-16 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
468,2014-04-16 00:00:00,CV,2014,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
469,2014-04-16 00:00:00,CV,2003,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
470,2014-04-16 00:00:00,CV,2002,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
471,2014-04-16 00:00:00,CV,2004,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
472,2014-04-16 00:00:00,CV,2005,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
473,2014-04-16 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
474,2014-04-16 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
475,2014-04-16 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
476,2014-04-23 00:00:00,CV,Tipo CV (I Trimestre 2013),4871.0,89.2126154794,89.15,89.55,2015-03-27 00:00:00,2015-03-27 00:00:00
477,2014-04-23 00:00:00,CV,Tipo CV (II Trimestre 2013),6049.0,89.2272259878,89.15,89.5,2015-03-27 00:00:00,2015-03-27 00:00:00
478,2014-04-23 00:00:00,CV,Tipo CV (III Trimestre 2013),22464.0,89.2359820157,89.15,89.34,2015-03-27 00:00:00,2015-03-27 00:00:00
479,2014-04-23 00:00:00,CV,Tipo CV (IV Trimestre 2013),69490.0,89.212358181,89.11,89.7,2015-03-27 00:00:00,2015-03-27 00:00:00
480,2014-04-23 00:00:00,CV,Tipo CV (I Trimestre 2014),78950.0,94.8108577581,93.25,95.1,2015-03-27 00:00:00,2015-03-27 00:00:00
481,2014-04-23 00:00:00,CV,Tipo CV (2012),1724.0,89.0810904872,89.0,89.1,2015-03-27 00:00:00,2015-03-27 00:00:00
482,2014-04-23 00:00:00,CV,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
483,2014-04-23 00:00:00,CV,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
484,2014-04-23 00:00:00,CV,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
485,2014-04-23 00:00:00,TRL,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
486,2014-04-23 00:00:00,TRL,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
487,2014-04-23 00:00:00,CV,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
488,2014-04-23 00:00:00,TRL,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
489,2014-04-23 00:00:00,TRL,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
490,2014-04-23 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
491,2014-04-23 00:00:00,GSE,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
492,2014-04-23 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
493,2014-04-23 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
494,2014-04-23 00:00:00,CV,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
495,2014-04-23 00:00:00,TRL,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
496,2014-04-23 00:00:00,TRL,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
497,2014-04-23 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
498,2014-04-23 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
499,2014-04-23 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
500,2014-04-23 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
501,2014-04-23 00:00:00,CV,2014,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
502,2014-04-23 00:00:00,CV,2003,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
503,2014-04-23 00:00:00,CV,2002,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
504,2014-04-23 00:00:00,CV,2004,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
505,2014-04-23 00:00:00,CV,2005,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
506,2014-04-23 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
507,2014-04-23 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
508,2014-04-23 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
509,2014-05-07 00:00:00,CV,Tipo CV (I Trimestre 2013),1109.0,89.2508566276,88.8,89.3,2015-03-27 00:00:00,2015-03-27 00:00:00
510,2014-05-07 00:00:00,CV,Tipo CV (III Trimestre 2013),29831.0,88.8733981429,88.51,89.32,2015-03-27 00:00:00,2015-03-27 00:00:00
511,2014-05-07 00:00:00,CV,Tipo CV (IV Trimestre 2013),22673.0,89.16039783,88.6,89.27,2015-03-27 00:00:00,2015-03-27 00:00:00
512,2014-05-07 00:00:00,CV,Tipo CV (I Trimestre 2014),110602.0,95.3543324714,94.0,95.7,2015-03-27 00:00:00,2015-03-27 00:00:00
513,2014-05-07 00:00:00,CV,Tipo CV (II Trimestre 2013),142.0,88.8,88.8,88.8,2015-03-27 00:00:00,2015-03-27 00:00:00
514,2014-05-07 00:00:00,CV,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
515,2014-05-07 00:00:00,CV,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
516,2014-05-07 00:00:00,CV,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
517,2014-05-07 00:00:00,TRL,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
518,2014-05-07 00:00:00,TRL,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
519,2014-05-07 00:00:00,CV,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
520,2014-05-07 00:00:00,TRL,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
521,2014-05-07 00:00:00,TRL,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
522,2014-05-07 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
523,2014-05-07 00:00:00,GSE,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
524,2014-05-07 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
525,2014-05-07 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
526,2014-05-07 00:00:00,CV,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
527,2014-05-07 00:00:00,TRL,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
528,2014-05-07 00:00:00,TRL,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
529,2014-05-07 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
530,2014-05-07 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
531,2014-05-07 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
532,2014-05-07 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
533,2014-05-07 00:00:00,CV,2014,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
534,2014-05-07 00:00:00,CV,2003,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
535,2014-05-07 00:00:00,CV,2002,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
536,2014-05-07 00:00:00,CV,2004,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
537,2014-05-07 00:00:00,CV,2005,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
538,2014-05-07 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
539,2014-05-07 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
540,2014-05-07 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
541,2014-05-14 00:00:00,CV,Tipo CV (IV Trimestre 2013),38356.0,88.4688828345,88.41,88.8,2015-03-27 00:00:00,2015-03-27 00:00:00
542,2014-05-14 00:00:00,CV,Tipo CV (III Trimestre 2013),8530.0,88.6133645955,88.47,89.0,2015-03-27 00:00:00,2015-03-27 00:00:00
543,2014-05-14 00:00:00,CV,Tipo CV (I Trimestre 2014),55412.0,95.5057908034,95.0,96.0,2015-03-27 00:00:00,2015-03-27 00:00:00
544,2014-05-14 00:00:00,CV,Tipo CV (I Trimestre 2013),4029.0,88.4112186647,88.4,88.6,2015-03-27 00:00:00,2015-03-27 00:00:00
545,2014-05-14 00:00:00,CV,Tipo CV (II Trimestre 2013),51.0,88.2,88.2,88.2,2015-03-27 00:00:00,2015-03-27 00:00:00
546,2014-05-14 00:00:00,CV,Tipo CV (2012),500.0,89.55,89.55,89.55,2015-03-27 00:00:00,2015-03-27 00:00:00
547,2014-05-14 00:00:00,CV,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
548,2014-05-14 00:00:00,CV,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
549,2014-05-14 00:00:00,CV,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
550,2014-05-14 00:00:00,TRL,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
551,2014-05-14 00:00:00,TRL,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
552,2014-05-14 00:00:00,CV,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
553,2014-05-14 00:00:00,TRL,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
554,2014-05-14 00:00:00,TRL,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
555,2014-05-14 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
556,2014-05-14 00:00:00,GSE,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
557,2014-05-14 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
558,2014-05-14 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
559,2014-05-14 00:00:00,CV,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
560,2014-05-14 00:00:00,TRL,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
561,2014-05-14 00:00:00,TRL,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
562,2014-05-14 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
563,2014-05-14 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
564,2014-05-14 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
565,2014-05-14 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
566,2014-05-14 00:00:00,CV,2014,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
567,2014-05-14 00:00:00,CV,2003,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
568,2014-05-14 00:00:00,CV,2002,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
569,2014-05-14 00:00:00,CV,2004,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
570,2014-05-14 00:00:00,CV,2005,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
571,2014-05-14 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
572,2014-05-14 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
573,2014-05-14 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
574,2014-05-21 00:00:00,CV,Tipo CV (IV Trimestre 2013),60965.0,88.3728294923,88.26,88.6,2015-03-27 00:00:00,2015-03-27 00:00:00
575,2014-05-21 00:00:00,CV,Tipo CV (I Trimestre 2014),29271.0,95.8197089269,95.4,95.9,2015-03-27 00:00:00,2015-03-27 00:00:00
576,2014-05-21 00:00:00,CV,Tipo CV (III Trimestre 2013),41037.0,88.5664449156,88.45,88.61,2015-03-27 00:00:00,2015-03-27 00:00:00
577,2014-05-21 00:00:00,CV,Tipo CV (I Trimestre 2013),2204.0,88.4727767695,88.4,88.5,2015-03-27 00:00:00,2015-03-27 00:00:00
578,2014-05-21 00:00:00,CV,Tipo CV (2012),6300.0,88.2777777778,88.25,88.35,2015-03-27 00:00:00,2015-03-27 00:00:00
579,2014-05-21 00:00:00,CV,Tipo CV (II Trimestre 2013),500.0,88.55,88.55,88.55,2015-03-27 00:00:00,2015-03-27 00:00:00
580,2014-05-21 00:00:00,CV,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
581,2014-05-21 00:00:00,CV,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
582,2014-05-21 00:00:00,CV,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
583,2014-05-21 00:00:00,TRL,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
584,2014-05-21 00:00:00,TRL,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
585,2014-05-21 00:00:00,CV,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
586,2014-05-21 00:00:00,TRL,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
587,2014-05-21 00:00:00,TRL,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
588,2014-05-21 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
589,2014-05-21 00:00:00,GSE,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
590,2014-05-21 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
591,2014-05-21 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
592,2014-05-21 00:00:00,CV,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
593,2014-05-21 00:00:00,TRL,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
594,2014-05-21 00:00:00,TRL,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
595,2014-05-21 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
596,2014-05-21 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
597,2014-05-21 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
598,2014-05-21 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
599,2014-05-21 00:00:00,CV,2014,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
600,2014-05-21 00:00:00,CV,2003,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
601,2014-05-21 00:00:00,CV,2002,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
602,2014-05-21 00:00:00,CV,2004,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
603,2014-05-21 00:00:00,CV,2005,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
604,2014-05-21 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
605,2014-05-21 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
606,2014-05-21 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
607,2014-05-28 00:00:00,CV,Tipo CV (I Trimestre 2014),66621.0,95.8814229747,95.8,95.98,2015-03-27 00:00:00,2015-03-27 00:00:00
608,2014-05-28 00:00:00,CV,Tipo CV (IV Trimestre 2013),65430.0,88.3024338988,88.2,88.35,2015-03-27 00:00:00,2015-03-27 00:00:00
609,2014-05-28 00:00:00,TRL,Tipo CV_TRL (IV Trimestre 2013),2000.0,88.0,88.0,88.0,2015-03-27 00:00:00,2015-03-27 00:00:00
610,2014-05-28 00:00:00,CV,Tipo CV (II Trimestre 2013),218.0,88.5,88.5,88.5,2015-03-27 00:00:00,2015-03-27 00:00:00
611,2014-05-28 00:00:00,CV,Tipo CV (III Trimestre 2013),13179.0,88.5926815388,88.55,88.65,2015-03-27 00:00:00,2015-03-27 00:00:00
612,2014-05-28 00:00:00,CV,Tipo CV (2012),500.0,89.05,89.05,89.05,2015-03-27 00:00:00,2015-03-27 00:00:00
613,2014-05-28 00:00:00,CV,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
614,2014-05-28 00:00:00,CV,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
615,2014-05-28 00:00:00,CV,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
616,2014-05-28 00:00:00,TRL,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
617,2014-05-28 00:00:00,TRL,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
618,2014-05-28 00:00:00,CV,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
619,2014-05-28 00:00:00,TRL,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
620,2014-05-28 00:00:00,TRL,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
621,2014-05-28 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
622,2014-05-28 00:00:00,GSE,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
623,2014-05-28 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
624,2014-05-28 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
625,2014-05-28 00:00:00,CV,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
626,2014-05-28 00:00:00,TRL,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
627,2014-05-28 00:00:00,TRL,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
628,2014-05-28 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
629,2014-05-28 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
630,2014-05-28 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
631,2014-05-28 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
