id,date,cert_type,price_reference,price_cumulative_average,price_minimum,price_maximum,tee_traded,created_at,updated_at
205,2014-11-04 00:00:00,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
206,2014-11-11 00:00:00,I,103.008909184,116.03974251,102.5,103.5,11716.0,2015-03-27 00:00:00,2015-03-27 00:00:00
207,2014-11-11 00:00:00,II,103.042548888,114.546574363,102.5,103.5,37381.0,2015-03-27 00:00:00,2015-03-27 00:00:00
208,2014-11-11 00:00:00,II-CAR,102.580523402,117.936497007,102.5,102.7,1987.0,2015-03-27 00:00:00,2015-03-27 00:00:00
209,2014-11-11 00:00:00,III,102.851851038,114.053297515,102.5,103.05,8190.0,2015-03-27 00:00:00,2015-03-27 00:00:00
210,2014-11-11 00:00:00,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
211,2014-11-18 00:00:00,I,101.36232512,115.474845808,100.8,103.2,39327.0,2015-03-27 00:00:00,2015-03-27 00:00:00
212,2014-11-18 00:00:00,II,101.8828,114.282774522,100.99,102.95,34550.0,2015-03-27 00:00:00,2015-03-27 00:00:00
213,2014-11-18 00:00:00,II-CAR,100.3,117.928538371,100.3,100.3,50.0,2015-03-27 00:00:00,2015-03-27 00:00:00
214,2014-11-18 00:00:00,III,101.653633952,113.944157779,101.0,102.3,3770.0,2015-03-27 00:00:00,2015-03-27 00:00:00
215,2014-11-18 00:00:00,V,100.9,119.636180905,100.9,100.9,64.0,2015-03-27 00:00:00,2015-03-27 00:00:00
216,2014-11-25 00:00:00,I,100.922565762,115.114225571,99.5,104.5,25965.0,2015-03-27 00:00:00,2015-03-27 00:00:00
217,2014-11-25 00:00:00,II,100.501493684,114.003085031,99.6,104.4,34358.0,2015-03-27 00:00:00,2015-03-27 00:00:00
218,2014-11-25 00:00:00,II-CAR,100.77389581,116.662349057,98.0,104.0,8830.0,2015-03-27 00:00:00,2015-03-27 00:00:00
219,2014-11-25 00:00:00,III,99.9433837725,113.8199773,99.5,104.4,3833.0,2015-03-27 00:00:00,2015-03-27 00:00:00
220,2014-11-25 00:00:00,V,99.0,114.55530303,99.0,99.0,65.0,2015-03-27 00:00:00,2015-03-27 00:00:00
221,2014-12-02 00:00:00,I,98.7614728603,114.9621114,97.55,100.0,9838.0,2015-03-27 00:00:00,2015-03-27 00:00:00
222,2014-12-02 00:00:00,II,98.9222763622,113.82584676,97.61,101.5,20133.0,2015-03-27 00:00:00,2015-03-27 00:00:00
223,2014-12-02 00:00:00,II-CAR,98.4426415094,116.001140523,97.65,98.8,4505.0,2015-03-27 00:00:00,2015-03-27 00:00:00
224,2014-12-02 00:00:00,III,98.9547278912,113.719530192,98.0,100.0,2940.0,2015-03-27 00:00:00,2015-03-27 00:00:00
225,2014-12-02 00:00:00,V,98.6622340426,107.944911504,98.0,98.75,188.0,2015-03-27 00:00:00,2015-03-27 00:00:00
226,2014-12-10 00:00:00,I,100.601175782,114.677866636,97.8,103.99,21356.0,2015-03-27 00:00:00,2015-03-27 00:00:00
227,2014-12-10 00:00:00,II,101.131522307,113.432636938,98.0,104.5,54759.0,2015-03-27 00:00:00,2015-03-27 00:00:00
228,2014-12-10 00:00:00,II-CAR,103.0,115.9974759,103.0,103.0,35.0,2015-03-27 00:00:00,2015-03-27 00:00:00
229,2014-12-10 00:00:00,III,99.4995956095,113.663180938,99.0,101.8,1731.0,2015-03-27 00:00:00,2015-03-27 00:00:00
230,2014-12-10 00:00:00,V,0.0,107.944911504,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
231,2014-12-16 00:00:00,I,99.6788502997,114.21057668,97.5,100.13,34696.0,2015-03-27 00:00:00,2015-03-27 00:00:00
232,2014-12-16 00:00:00,II,99.5948881341,113.148219764,99.1,100.0,37098.0,2015-03-27 00:00:00,2015-03-27 00:00:00
233,2014-12-16 00:00:00,II-CAR,99.425,115.996141358,99.35,99.5,10.0,2015-03-27 00:00:00,2015-03-27 00:00:00
234,2014-12-16 00:00:00,III,99.5514582372,113.593520961,97.51,99.65,2167.0,2015-03-27 00:00:00,2015-03-27 00:00:00
235,2014-12-16 00:00:00,Tipo IN,0.0,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
236,2014-12-16 00:00:00,V,0.0,107.944911504,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
237,2015-01-14,I,105.973658331,105.973658331,105.7,106.0,39108.0,2015-03-27 00:00:00,2015-03-27 00:00:00
238,2015-01-14,II,105.986154895,105.986154895,105.85,106.05,55741.0,2015-03-27 00:00:00,2015-03-27 00:00:00
239,2015-01-14,II-CAR,105.990362976,105.990362976,105.97,106.0,1102.0,2015-03-27 00:00:00,2015-03-27 00:00:00
240,2015-01-14,III,105.983789619,105.983789619,105.5,106.0,6531.0,2015-03-27 00:00:00,2015-03-27 00:00:00
241,2015-01-14,V,0.0,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
242,2015-01-21,I,106.499381086,106.108982227,105.83,106.75,13556.0,2015-03-27 00:00:00,2015-03-27 00:00:00
243,2015-01-21,II,106.332208915,106.117822729,105.0,106.8,34234.0,2015-03-27 00:00:00,2015-03-27 00:00:00
244,2015-01-21,II-CAR,106.5,106.233829384,106.5,106.5,1008.0,2015-03-27 00:00:00,2015-03-27 00:00:00
245,2015-01-21,III,106.32987302,106.17383086,105.61,106.75,7954.0,2015-03-27 00:00:00,2015-03-27 00:00:00
246,2015-01-21,V,0.0,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
247,2015-01-28,I,107.832214631,106.396328497,106.01,108.15,10539.0,2015-03-27 00:00:00,2015-03-27 00:00:00
248,2015-01-28,II,107.938437254,106.533719193,106.01,108.2,26639.0,2015-03-27 00:00:00,2015-03-27 00:00:00
249,2015-01-28,II-CAR,108.0,106.444,108.0,108.0,285.0,2015-03-27 00:00:00,2015-03-27 00:00:00
250,2015-01-28,III,108.262343493,107.371868543,106.0,110.0,19488.0,2015-03-27 00:00:00,2015-03-27 00:00:00
251,2015-01-28,V,0.0,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
252,2015-02-04,I,111.08107548,106.839948148,107.0,112.5,6611.0,2015-03-27 00:00:00,2015-03-27 00:00:00
253,2015-02-04,II,110.755418485,107.150210025,108.0,112.6,19941.0,2015-03-27 00:00:00,2015-03-27 00:00:00
254,2015-02-04,II-CAR,109.0,106.524617873,109.0,109.0,78.0,2015-03-27 00:00:00,2015-03-27 00:00:00
255,2015-02-04,III,110.568609777,108.563534636,108.0,112.75,20191.0,2015-03-27 00:00:00,2015-03-27 00:00:00
256,2015-02-04,V,0.0,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
257,2015-02-11,I,115.783209046,107.777916122,114.0,117.5,8180.0,2015-03-27 00:00:00,2015-03-27 00:00:00
258,2015-02-11,II,115.616112759,108.647353881,113.5,118.0,29337.0,2015-03-27 00:00:00,2015-03-27 00:00:00
259,2015-02-11,II-CAR,0.0,106.524617873,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
260,2015-02-11,III,114.419348278,110.288452742,110.5,118.0,22617.0,2015-03-27 00:00:00,2015-03-27 00:00:00
261,2015-02-11,V,0.0,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
262,2015-02-18,I,129.362406306,116.811817138,118.0,145.0,56140.0,2015-03-27 00:00:00,2015-03-27 00:00:00
263,2015-02-18,II,134.128461402,115.10815071,115.0,142.0,56350.0,2015-03-27 00:00:00,2015-03-27 00:00:00
264,2015-02-18,II-CAR,125.944033791,111.901865497,125.0,127.0,947.0,2015-03-27 00:00:00,2015-03-27 00:00:00
265,2015-02-18,III,134.413653906,113.771587974,122.0,140.0,12956.0,2015-03-27 00:00:00,2015-03-27 00:00:00
266,2015-02-18,V,0.0,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
267,2015-02-25,I,143.126068128,122.734157895,138.0,144.7,38956.0,2015-03-27 00:00:00,2015-03-27 00:00:00
268,2015-02-25,II,143.451046266,122.370116566,135.0,144.75,76558.0,2015-03-27 00:00:00,2015-03-27 00:00:00
269,2015-02-25,II-CAR,135.58346731,128.142170158,127.5,144.5,7464.0,2015-03-27 00:00:00,2015-03-27 00:00:00
270,2015-02-25,III,143.332388795,118.106801035,138.0,144.6,15422.0,2015-03-27 00:00:00,2015-03-27 00:00:00
271,2015-02-25,V,0.0,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
272,2015-03-04,I,147.550796025,127.585507346,145.8,149.0,42059.0,2015-03-27 00:00:00,2015-03-27 00:00:00
273,2015-03-04,II,147.330166926,126.303354873,144.02,149.0,55893.0,2015-03-27 00:00:00,2015-03-27 00:00:00
274,2015-03-04,II-CAR,146.854141635,137.541791495,145.0,148.5,10986.0,2015-03-27 00:00:00,2015-03-27 00:00:00
275,2015-03-04,III,146.838724457,123.565341966,140.0,149.0,24664.0,2015-03-27 00:00:00,2015-03-27 00:00:00
276,2015-03-04,V,0.0,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
277,2015-03-11,I,142.639488432,131.165438294,134.5,146.0,67127.0,2015-03-27 00:00:00,2015-03-27 00:00:00
278,2015-03-11,II,141.576748686,129.105545685,120.0,146.0,79697.0,2015-03-27 00:00:00,2015-03-27 00:00:00
279,2015-03-11,II-CAR,138.2,137.664271678,135.0,143.0,5000.0,2015-03-27 00:00:00,2015-03-27 00:00:00
280,2015-03-11,III,138.699941826,124.9985607,125.0,145.5,13580.0,2015-03-27 00:00:00,2015-03-27 00:00:00
281,2015-03-11,V,139.827586207,139.827586207,135.0,145.0,58.0,2015-03-27 00:00:00,2015-03-27 00:00:00
282,2015-03-18,I,128.654197117,130.847902889,122.1,135.0,40859.0,2015-03-27 00:00:00,2015-03-27 00:00:00
283,2015-03-18,II,128.155837304,129.016544456,121.2,135.9,44918.0,2015-03-27 00:00:00,2015-03-27 00:00:00
284,2015-03-18,II-CAR,124.422448245,133.790741969,122.3,132.1,11110.0,2015-03-27 00:00:00,2015-03-27 00:00:00
285,2015-03-18,III,128.634089091,125.132845477,122.0,134.9,5500.0,2015-03-27 00:00:00,2015-03-27 00:00:00
286,2015-03-18,V,120.0,128.518518519,120.0,120.0,77.0,2015-03-27 00:00:00,2015-03-27 00:00:00
287,2015-03-25,I,123.159700004,130.304690367,121.6,125.0,24567.0,2015-03-27 00:00:00,2015-03-27 00:00:00
288,2015-03-25,II,123.339498513,128.44687814,120.1,125.0,53461.0,2015-03-27 00:00:00,2015-03-27 00:00:00
289,2015-03-25,II-CAR,123.099865203,132.504805781,122.0,124.0,5193.0,2015-03-27 00:00:00,2015-03-27 00:00:00
290,2015-03-25,III,122.175317118,124.84200505,115.03,124.0,16240.0,2015-03-27 00:00:00,2015-03-27 00:00:00
291,2015-03-25,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
292,2015-04-01,I,114.840468533,129.660612409,110.5,115.4,15111.0,2015-03-27 00:00:00,2015-03-27 00:00:00
293,2015-04-01,II,114.80982837,127.671829863,110.03,116.0,32104.0,2015-03-27 00:00:00,2015-03-27 00:00:00
294,2015-04-01,II-CAR,115.0,131.729793903,115.0,115.0,2000.0,2015-03-27 00:00:00,2015-03-27 00:00:00
295,2015-04-01,III,115.030582652,124.621716153,114.6,115.2,3793.0,2015-03-27 00:00:00,2015-03-27 00:00:00
296,2015-04-01,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
297,2015-04-08,I,109.7315887,127.749707419,108.8,115.0,38478.0,2015-03-27 00:00:00,2015-03-27 00:00:00
298,2015-04-08,II,109.433395929,126.447980294,108.6,115.0,40631.0,2015-03-27 00:00:00,2015-03-27 00:00:00
299,2015-04-08,II-CAR,109.0,129.880828503,109.0,109.0,4000.0,2015-03-27 00:00:00,2015-03-27 00:00:00
300,2015-04-08,III,110.160380623,123.652324133,108.01,115.0,12138.0,2015-03-27 00:00:00,2015-03-27 00:00:00
301,2015-04-08,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
302,2015-04-15,I,104.514106864,126.927061487,104.0,105.0,14729.0,2015-03-27 00:00:00,2015-03-27 00:00:00
303,2015-04-15,II,104.411544777,125.485709987,100.0,105.0,27648.0,2015-03-27 00:00:00,2015-03-27 00:00:00
304,2015-04-15,II-CAR,0.0,129.880828503,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
305,2015-04-15,III,104.67927158,122.29536883,101.35,105.0,13948.0,2015-03-27 00:00:00,2015-03-27 00:00:00
306,2015-04-15,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
307,2015-04-23,I,106.027973304,126.564626726,101.1,108.0,7342.0,2015-03-27 00:00:00,2015-03-27 00:00:00
308,2015-04-23,II,106.151082319,124.791527459,101.11,108.0,23579.0,2015-03-27 00:00:00,2015-03-27 00:00:00
309,2015-04-23,II-CAR,106.65,128.972895472,106.3,107.0,2000.0,2015-03-27 00:00:00,2015-03-27 00:00:00
310,2015-04-23,III,106.010704586,121.975856227,101.0,106.99,3903.0,2015-03-27 00:00:00,2015-03-27 00:00:00
311,2015-04-23,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
312,2015-04-29,I,108.504492615,126.258001063,106.0,109.5,7312.0,2015-03-27 00:00:00,2015-03-27 00:00:00
313,2015-04-29,II,108.569935792,124.127422108,104.52,109.95,28034.0,2015-03-27 00:00:00,2015-03-27 00:00:00
314,2015-04-29,II-CAR,108.160873069,125.415881371,107.5,108.65,10549.0,2015-03-27 00:00:00,2015-03-27 00:00:00
315,2015-04-29,III,108.809355606,121.467310902,107.9,109.9,7992.0,2015-03-27 00:00:00,2015-03-27 00:00:00
316,2015-04-29,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
317,2015-05-06,I,111.275326031,125.672035975,106.0,115.0,17529.0,2015-03-27 00:00:00,2015-03-27 00:00:00
318,2015-05-06,II,111.275369884,123.840920974,109.5,112.25,15613.0,2015-03-27 00:00:00,2015-03-27 00:00:00
319,2015-05-06,II-CAR,111.2,124.550668422,110.8,111.5,4000.0,2015-03-27 00:00:00,2015-03-27 00:00:00
320,2015-05-06,III,111.638490345,120.96766187,110.5,112.0,11082.0,2015-03-27 00:00:00,2015-03-27 00:00:00
321,2015-05-06,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
322,2015-05-13,I,112.531057008,124.914527417,111.0,113.0,27417.0,2015-03-27 00:00:00,2015-03-27 00:00:00
323,2015-05-13,II,112.566695721,123.523243081,111.0,113.0,20307.0,2015-03-27 00:00:00,2015-03-27 00:00:00
324,2015-05-13,II-CAR,112.683333333,123.557890605,112.6,112.8,6000.0,2015-03-27 00:00:00,2015-03-27 00:00:00
325,2015-05-13,III,112.526944606,120.773045433,109.51,112.8,5145.0,2015-03-27 00:00:00,2015-03-27 00:00:00
326,2015-05-13,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
327,2015-05-20,I,107.698750175,123.940990185,106.0,112.0,28508.0,2015-03-27 00:00:00,2015-03-27 00:00:00
328,2015-05-20,II,107.729004608,122.467039567,106.0,111.95,51648.0,2015-03-27 00:00:00,2015-03-27 00:00:00
329,2015-05-20,II-CAR,107.511107946,122.126917987,106.5,108.0,7022.0,2015-03-27 00:00:00,2015-03-27 00:00:00
330,2015-05-20,III,107.92897019,120.361854948,106.0,108.5,7380.0,2015-03-27 00:00:00,2015-03-27 00:00:00
331,2015-05-20,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
332,2015-05-27,I,105.585942029,122.121373721,104.51,107.5,55476.0,2015-03-27 00:00:00,2015-03-27 00:00:00
333,2015-05-27,II,105.787571113,121.45707629,104.8,107.25,49780.0,2015-03-27 00:00:00,2015-03-27 00:00:00
334,2015-05-27,II-CAR,105.650077897,121.309956911,105.41,106.0,4108.0,2015-03-27 00:00:00,2015-03-27 00:00:00
335,2015-05-27,III,105.49899312,118.839359662,105.0,106.5,26309.0,2015-03-27 00:00:00,2015-03-27 00:00:00
336,2015-05-27,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
337,2015-05-29,I,105.133283881,121.325622606,104.21,107.0,27501.0,2015-03-27 00:00:00,2015-03-27 00:00:00
338,2015-05-29,II,105.233532301,120.525334595,104.4,106.5,50092.0,2015-03-27 00:00:00,2015-03-27 00:00:00
339,2015-05-29,II-CAR,0.0,121.309956911,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
340,2015-05-29,III,104.843423729,117.462406567,104.35,105.8,28025.0,2015-03-27 00:00:00,2015-03-27 00:00:00
341,2015-05-29,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
342,2015-06-10,I,105.573298186,120.71416478,95.0,106.0,23710.0,2015-03-27 00:00:00,2015-03-27 00:00:00
343,2015-06-10,II,105.597472384,119.81411533,105.0,106.0,43634.0,2015-03-27 00:00:00,2015-03-27 00:00:00
344,2015-06-10,II-CAR,0.0,121.309956911,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
345,2015-06-10,III,105.516311858,117.417660258,105.1,105.71,1071.0,2015-03-27 00:00:00,2015-03-27 00:00:00
346,2015-06-10,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
347,2015-06-17,I,106.642493421,120.575477058,105.6,107.0,6080.0,2015-03-27 00:00:00,2015-03-27 00:00:00
348,2015-06-17,II,106.809651547,119.623786379,104.5,107.0,13603.0,2015-03-27 00:00:00,2015-03-27 00:00:00
349,2015-06-17,II-CAR,106.25,121.232559438,106.0,106.5,428.0,2015-03-27 00:00:00,2015-03-27 00:00:00
350,2015-06-17,III,106.226367521,117.281944486,106.0,106.5,3510.0,2015-03-27 00:00:00,2015-03-27 00:00:00
351,2015-06-17,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
352,2015-06-24,I,108.654801443,120.121901166,106.85,109.4,24401.0,2015-03-27 00:00:00,2015-03-27 00:00:00
353,2015-06-24,II,108.621976122,119.436661449,106.0,109.77,16082.0,2015-03-27 00:00:00,2015-03-27 00:00:00
354,2015-06-24,II-CAR,107.963993415,120.588018667,106.5,109.0,4252.0,2015-03-27 00:00:00,2015-03-27 00:00:00
355,2015-06-24,III,108.440768326,117.204702661,107.8,109.0,2551.0,2015-03-27 00:00:00,2015-03-27 00:00:00
356,2015-06-24,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
357,2015-07-01,I,110.842856434,119.730737708,110.25,111.0,28224.0,2015-03-27 00:00:00,2015-03-27 00:00:00
358,2015-07-01,II,110.200689762,119.311769115,109.0,111.0,12961.0,2015-03-27 00:00:00,2015-03-27 00:00:00
359,2015-07-01,II-CAR,0.0,120.588018667,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
360,2015-07-01,III,110.667106034,117.166705414,110.25,110.8,1707.0,2015-03-27 00:00:00,2015-03-27 00:00:00
361,2015-07-01,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
362,2015-07-08,I,110.496501067,119.281727004,105.9,111.0,34219.0,2015-03-27 00:00:00,2015-03-27 00:00:00
363,2015-07-08,II,110.407821576,118.77891061,107.9,111.0,61012.0,2015-03-27 00:00:00,2015-03-27 00:00:00
364,2015-07-08,II-CAR,107.1,120.587864577,107.1,107.1,1.0,2015-03-27 00:00:00,2015-03-27 00:00:00
365,2015-07-08,III,110.485219068,117.022426852,107.1,111.0,6482.0,2015-03-27 00:00:00,2015-03-27 00:00:00
366,2015-07-08,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
367,2015-07-15,I,109.863070656,118.814901599,106.6,110.25,36699.0,2015-03-27 00:00:00,2015-03-27 00:00:00
368,2015-07-15,II,109.800589882,118.572942563,109.25,110.15,23937.0,2015-03-27 00:00:00,2015-03-27 00:00:00
369,2015-07-15,II-CAR,109.504970326,119.944776433,109.5,109.78,5392.0,2015-03-27 00:00:00,2015-03-27 00:00:00
370,2015-07-15,III,109.937169406,116.840517123,109.5,110.25,7910.0,2015-03-27 00:00:00,2015-03-27 00:00:00
371,2015-07-15,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
372,2015-07-22,I,110.097948529,118.536359437,109.0,110.2,24441.0,2015-03-27 00:00:00,2015-03-27 00:00:00
373,2015-07-22,II,110.08388741,118.221479302,107.12,110.3,45066.0,2015-03-27 00:00:00,2015-03-27 00:00:00
374,2015-07-22,II-CAR,109.9883893,119.58199017,109.9,110.5,3514.0,2015-03-27 00:00:00,2015-03-27 00:00:00
375,2015-07-22,III,109.876307866,116.497885017,107.1,110.3,15942.0,2015-03-27 00:00:00,2015-03-27 00:00:00
376,2015-07-22,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
377,2015-07-29,I,109.978120839,118.342515369,109.0,110.05,17726.0,2015-03-27 00:00:00,2015-03-27 00:00:00
378,2015-07-29,II,109.947322375,117.957771063,109.0,110.1,35834.0,2015-03-27 00:00:00,2015-03-27 00:00:00
379,2015-07-29,II-CAR,110.045098468,119.537010403,108.0,110.05,457.0,2015-03-27 00:00:00,2015-03-27 00:00:00
380,2015-07-29,III,109.93813275,116.335479042,109.8,110.05,8226.0,2015-03-27 00:00:00,2015-03-27 00:00:00
381,2015-07-29,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
382,2015-08-05,I,109.966356325,118.26472791,108.71,111.0,7336.0,2015-03-27 00:00:00,2015-03-27 00:00:00
383,2015-08-05,II,109.831827027,117.819764312,109.01,110.15,19425.0,2015-03-27 00:00:00,2015-03-27 00:00:00
384,2015-08-05,II-CAR,110.018397421,119.128676301,109.5,110.1,4343.0,2015-03-27 00:00:00,2015-03-27 00:00:00
385,2015-08-05,III,109.742063959,116.229245746,109.0,110.0,5441.0,2015-03-27 00:00:00,2015-03-27 00:00:00
386,2015-08-05,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
387,2015-08-26,I,109.705523913,118.06082225,108.0,109.9,19278.0,2015-03-27 00:00:00,2015-03-27 00:00:00
388,2015-08-26,II,109.689798133,117.55309827,105.6,109.94,38788.0,2015-03-27 00:00:00,2015-03-27 00:00:00
389,2015-08-26,II-CAR,109.6,119.122280395,109.6,109.6,68.0,2015-03-27 00:00:00,2015-03-27 00:00:00
390,2015-08-26,III,109.77144871,116.166112975,109.7,109.8,3334.0,2015-03-27 00:00:00,2015-03-27 00:00:00
391,2015-08-26,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
392,2015-09-02,I,110.016255602,117.912770942,109.9,110.3,15172.0,2015-03-27 00:00:00,2015-03-27 00:00:00
393,2015-09-02,II,110.033636163,117.467845579,109.8,110.2,13561.0,2015-03-27 00:00:00,2015-03-27 00:00:00
394,2015-09-02,II-CAR,110.0,119.116251307,110.0,110.0,67.0,2015-03-27 00:00:00,2015-03-27 00:00:00
395,2015-09-02,III,110.032001014,116.096001217,109.74,110.2,3943.0,2015-03-27 00:00:00,2015-03-27 00:00:00
396,2015-09-02,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
397,2015-09-09,I,109.283714028,117.66511828,108.57,111.0,24359.0,2015-03-27 00:00:00,2015-03-27 00:00:00
398,2015-09-09,II,109.315240718,117.187065311,108.5,111.0,42664.0,2015-03-27 00:00:00,2015-03-27 00:00:00
399,2015-09-09,II-CAR,108.727681366,118.974138743,108.5,109.0,1406.0,2015-03-27 00:00:00,2015-03-27 00:00:00
400,2015-09-09,III,108.952789855,116.039304988,108.55,110.0,2760.0,2015-03-27 00:00:00,2015-03-27 00:00:00
401,2015-09-09,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
402,2015-09-16,I,108.595779665,117.493547305,108.0,109.0,16366.0,2015-03-27 00:00:00,2015-03-27 00:00:00
403,2015-09-16,II,108.830497131,116.867080363,108.31,109.2,49323.0,2015-03-27 00:00:00,2015-03-27 00:00:00
404,2015-09-16,II-CAR,108.508183306,118.790757172,108.5,108.51,1833.0,2015-03-27 00:00:00,2015-03-27 00:00:00
405,2015-09-16,III,108.537902479,115.857563284,108.15,109.0,8634.0,2015-03-27 00:00:00,2015-03-27 00:00:00
406,2015-09-16,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
407,2015-09-23,I,108.039461943,117.332239866,107.5,109.0,15017.0,2015-03-27 00:00:00,2015-03-27 00:00:00
408,2015-09-23,II,108.049583795,116.500125593,107.7,109.0,55934.0,2015-03-27 00:00:00,2015-03-27 00:00:00
409,2015-09-23,II-CAR,107.981818182,118.734226677,107.8,108.0,550.0,2015-03-27 00:00:00,2015-03-27 00:00:00
410,2015-09-23,III,107.851618831,115.731222178,107.8,108.2,5714.0,2015-03-27 00:00:00,2015-03-27 00:00:00
411,2015-09-23,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
412,2015-09-30,I,108.023304935,117.260786152,107.65,108.5,6808.0,2015-03-27 00:00:00,2015-03-27 00:00:00
413,2015-09-30,II,107.980581766,116.292619793,107.7,108.2,33553.0,2015-03-27 00:00:00,2015-03-27 00:00:00
414,2015-09-30,II-CAR,0.0,118.734226677,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
415,2015-09-30,III,108.405873176,115.691242316,107.21,110.0,1987.0,2015-03-27 00:00:00,2015-03-27 00:00:00
416,2015-09-30,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
417,2015-10-07,I,106.645028411,117.048170259,104.01,107.2,18127.0,2015-03-27 00:00:00,2015-03-27 00:00:00
418,2015-10-07,II,106.709279141,115.964101552,105.9,107.5,48900.0,2015-03-27 00:00:00,2015-03-27 00:00:00
419,2015-10-07,II-CAR,106.85,118.666806728,106.85,106.85,600.0,2015-03-27 00:00:00,2015-03-27 00:00:00
420,2015-10-07,III,106.603132251,115.637764598,105.7,107.0,2155.0,2015-03-27 00:00:00,2015-03-27 00:00:00
421,2015-10-07,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
422,2015-10-14,I,105.235919389,116.805545935,104.9,106.0,18980.0,2015-03-27 00:00:00,2015-03-27 00:00:00
423,2015-10-14,II,105.327475554,115.506547733,104.9,106.0,64121.0,2015-03-27 00:00:00,2015-03-27 00:00:00
424,2015-10-14,II-CAR,100.0,118.666630233,100.0,100.0,1.0,2015-03-27 00:00:00,2015-03-27 00:00:00
425,2015-10-14,III,105.588076827,115.528943695,105.0,106.5,4009.0,2015-03-27 00:00:00,2015-03-27 00:00:00
426,2015-10-14,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
